8.429578781,91.55553436,201.1082611,385.050293,378.9395752,40.6287117,44.36604691,42.36454391,69.68193054,130.6208954,182.1633606,199.2835999,201.9625854,204.4807281,6.250972271,5278.657715,92.792099,92.30950928,4944.199707,1.601916909,2.140055895
8.423321724,92.02254486,200.6573639,385.0481873,378.9014282,40.81052017,44.39350891,42.59664154,69.44168854,130.0558472,182.1005859,198.9302673,201.4643402,204.2219849,6.249214649,5267.01709,93.22679901,92.53061676,5084.255371,1.598623037,2.137212753
8.422515869,92.03845978,200.6573639,385.0461121,378.8632813,40.7477417,44.30177307,42.37690353,69.55970001,129.6428223,182.037796,198.8016052,201.4918213,204.2494507,6.260904312,5293.060059,93.12799835,92.75874329,5108.310547,1.595329285,2.134369612
8.424077034,92.05438232,200.6573792,385.040802,378.8251343,40.68496323,44.66652679,42.16321564,69.67769623,129.4590912,181.9750214,198.7752228,201.5192719,204.2769318,6.251960754,5339.288086,92.74842072,92.98686218,5020.786621,1.592035413,2.13152647
8.410603523,92.07030487,200.6573639,385.0209351,378.8617554,40.62218094,44.77640152,42.19068146,69.98322296,129.9709167,181.7169037,198.7488556,201.5467377,204.3043823,6.241858959,5357.962402,92.32460022,93.21498871,4902.79834,1.588978529,2.129449368
8.42538166,92.08622742,200.6573792,385.0010376,378.8999023,40.33338928,44.71800995,42.21814728,70.54994202,130.4449615,181.9641113,198.7225037,201.5742035,204.3318329,6.250813484,5405.893066,92.56645203,93.44311523,4968.831543,1.585988402,2.127588272
8.437963486,91.53356171,200.6818695,384.9811096,378.9380493,40.4505806,44.52967072,42.2456131,70.48265076,130.9460754,182.1282043,198.6961212,201.2325134,204.4939117,6.244972229,5339.430664,93.88408661,93.47286987,4894.830078,1.582998395,2.125726938
8.421014786,92.04626465,200.399353,384.9612427,378.9761963,40.92667007,44.31495667,42.27307892,69.42563629,130.2247162,181.9398651,198.8841095,201.3149109,203.9533691,6.253276825,5186.438965,93.30957794,93.49858093,5023.841309,1.580008268,2.123865843
8.415371895,93.16690826,200.15242,384.9309387,378.9884949,40.49437332,44.18310928,42.30966568,69.6025238,129.4522858,181.1889954,198.5545349,201.3973236,203.7345123,6.245240688,5247.283691,93.15632629,93.52428436,5100.405762,1.577018261,2.122004509
8.433131218,94.09069824,200.3501892,384.893158,378.9820862,40.58388519,44.7500267,42.37558746,69.80699921,129.3303223,181.975647,198.673172,201.4797363,204.1445313,6.250005245,5444.194336,93.51702118,93.54999542,5086.498047,1.576333284,2.121270657
8.421658516,94.12412262,200.7303925,384.8553772,378.9757385,40.64452744,44.71780396,42.33734894,70.65049744,129.9446869,182.0263672,199.0297546,201.5621033,204.4553223,6.248634338,5340.668457,93.81999969,93.57173157,4920.551758,1.576298714,2.120854616
8.42097187,93.29141998,200.6289825,384.8175964,378.9693604,40.72890472,44.64455795,42.69331741,70.92263031,130.5719147,182.5425415,198.9098969,201.4759674,204.3140411,6.24243927,5308.056641,92.50989532,93.58699036,4871.694336,1.576264024,2.120438576
8.423977852,92.35511017,200.5275574,384.813385,378.9629517,40.67177582,44.57131577,42.23627472,70.68361664,130.3175812,182.2788696,198.574295,201.2961884,204.1727905,6.251582623,5170.348145,92.9593811,93.60224915,4949.049316,1.576229215,2.120022535
8.411664009,92.41065216,200.3353119,384.8640442,378.8879395,40.64038467,44.27705383,42.28955841,69.42746735,129.7802582,181.8998413,198.6125336,200.9358673,203.6981659,6.245570183,5093.935547,92.84619904,93.61750793,5136.508789,1.579620123,2.120726347
8.424255371,92.80068207,200.4294739,384.9146729,378.7957764,40.60899734,44.35945129,42.31702423,69.65138245,128.7237244,181.1928558,198.6784668,201.01828,203.7452545,6.252002239,5176.061035,92.84751129,93.63277435,5093.356445,1.588600159,2.123257399
8.429779053,93.82609558,200.5236359,384.965332,378.7036133,40.5776062,44.28858948,42.34449387,70.12634277,129.2861786,181.275238,198.1234283,201.1006775,203.7923126,6.240322113,5266.041504,93.42287445,93.55657196,4953.279297,1.597580194,2.12578845
8.430341721,94.04553223,200.6178131,385.0158997,378.6114502,40.55751419,44.73684311,42.3719635,71.30466461,130.0857697,181.843811,198.711792,201.183075,204.3637238,6.267085552,5316.895508,93.02919006,93.33115387,4852.552734,1.606560111,2.128319502
8.429639816,94.21337891,200.8632355,385.066803,378.5192871,41.00577164,44.91877747,42.39942932,71.15055084,130.9686584,182.4502716,199.1807709,201.8340454,204.4461212,6.245332718,5305.556641,94.17147064,93.10572815,4841.850098,1.615540266,2.130850554
8.427734375,94.4158783,200.7111206,385.1176453,378.5848694,41.34855652,45.00843048,42.77807236,70.53783417,130.539566,182.5557556,199.045639,201.8729401,204.7575836,6.252456188,5141.63916,92.80698395,92.88031006,5025.956055,1.613137364,2.130153656
8.420887947,94.37772369,200.559021,385.1685181,378.6504211,40.59970474,44.77084351,42.58972931,70.20310974,129.7649689,181.9492798,198.8808441,201.7410736,204.1560669,6.247590542,5186.70166,92.26355743,92.65488434,5057.423828,1.610502243,2.129390717
8.412373543,94.33958435,200.4096375,385.2193604,378.7160034,40.59706879,44.66675949,42.64058685,70.30021667,129.8647461,181.7573853,198.596283,200.9342346,203.8347168,6.250031948,5200.198242,92.9839859,92.5520401,5048.750488,1.607867479,2.128628016
8.424621582,94.30142975,200.437088,385.2321777,378.7815857,40.65145111,44.56267929,42.49556351,70.92501831,129.9645081,181.9038849,198.0601196,200.9210663,204.0153198,6.25027895,5341.71582,92.87705994,92.45169067,4955.799316,1.605232239,2.127865314
8.417057991,94.26328278,200.4645691,385.2342834,378.7901611,40.73385239,44.45859146,42.26013184,71.7427597,130.5286865,182.1703796,198.7259216,201.44841,204.213089,6.247242928,5368.97168,94.05041504,92.35135651,4871.801758,1.603116751,2.12612915
8.431702614,94.20773315,200.4920349,385.2363586,378.7574768,40.81625748,44.72365952,42.5426445,71.02114868,130.6580505,182.1196442,198.6160583,201.44841,203.7424316,6.246738911,5108.242188,92.95716858,92.25099945,4990.023438,1.601377606,2.123688221
8.414922714,94.20011139,200.5194702,385.2384338,378.724762,41.12065506,44.9187851,42.46731186,70.5406189,129.5712128,182.0689545,198.5061798,201.44841,204.2711792,6.250239372,5159.254883,92.13633728,92.14482117,5089.595703,1.599638462,2.121247292
8.386943817,94.19248199,200.4530182,385.2411194,378.6920776,40.61025238,45.05062103,42.74982452,70.7881546,129.6234131,181.8927612,198.2974396,201.44841,204.3405609,6.243000984,5336.479004,92.82800293,92.02909851,5019.461426,1.597899437,2.118806362
8.172430038,94.1848526,200.7254944,385.2447815,378.6980286,40.89370346,45.18246078,42.89283752,72.09174347,130.9073181,182.2992554,198.8511658,201.44841,204.4099579,6.250758171,5510.334961,92.93086243,91.91338348,4757.209961,1.596160293,2.116365433
8.120914459,94.17721558,200.6156311,385.2484131,378.7670288,41.17057037,44.75567627,42.8049469,70.600914,132.2057953,182.1194763,198.901886,201.9625854,204.4793243,6.263265133,5121.120117,91.96657562,91.56446838,4808.993652,1.589043617,2.110185146
8.111330986,93.6725235,200.1695709,385.2520752,378.8360596,40.79482651,44.56733704,42.71705246,67.03207397,131.0995789,181.9396973,198.350174,201.253952,203.7654877,6.247889519,4940.515625,90.85276031,90.83507538,5098.504883,1.578033209,2.101297379
8.009109497,93.79841614,200.255249,385.2557373,378.9050903,40.2085762,44.07104874,42.36635971,66.04724121,130.3141327,181.6140289,198.4053802,200.8170471,203.4761047,6.251890182,5090.959961,90.36339569,90.10569,4971.074707,1.567022562,2.092409372
7.990575314,93.92430115,200.7628479,385.2338867,378.980835,40.29647064,43.71224976,42.35053635,65.94042206,130.9070129,181.7082062,198.5289917,200.8902893,204.0423737,6.243173599,5241.879883,90.8188858,89.37628937,4711.578613,1.556011915,2.083521128
7.896450996,94.15935516,200.7892151,385.1703186,379.0874634,40.38436127,44.10400391,41.96556473,64.72640228,132.0078125,181.8023834,198.6525879,201.253952,204.5617065,6.257881641,4969.414063,88.62556458,88.64689636,4666.866211,1.545001268,2.07463336
7.799127102,93.60778046,200.3146057,385.10672,379.1940613,40.35975647,43.47117996,42.09740829,62.68166351,131.8857422,181.5718842,198.8160095,201.0891418,204.2792053,6.260161877,5024.608887,87.68349457,88.02862549,4855.778809,1.528471589,2.060932159
7.702383518,93.46692657,200.3426056,385.0431519,379.3006287,40.78352737,43.35251999,42.34130859,60.90615845,131.5813599,181.6542969,198.5262604,200.9243469,203.9715729,6.057265282,4868.959961,87.22419739,87.59166718,4815.744141,1.511829019,2.04713273
7.710636616,93.32607269,201.052887,384.9795532,379.4072266,40.50101089,42.98337173,42.14354706,60.24902725,131.8163452,181.7366791,198.6675415,201.4484253,204.0029602,6.16603899,4786.905762,86.81166077,87.1546936,4636.08252,1.495186687,2.033333302
7.691641808,93.60270691,200.3475494,384.9602966,379.4914856,40.19232178,42.87921524,41.85350037,58.41852951,131.8574677,182.2788696,198.8087921,201.4484253,204.0343628,6.156682491,4706.685059,86.08145905,86.71772003,4614.654785,1.478544116,2.019533873
