10,1,8,9,19,20,21,10,1,8,9,19,20,21
% C3 IN C2 COMP,DeC2FeedFlow.m,DeC2RefTemp.m,DeC2Tr39Temp.m,DeC2RebSteamA.m,DeC2RebSteamB.m,DeC2BtmFlow.m,% C3 IN C2 COMP,DeC2FeedFlow.m,DeC2RefTemp.m,DeC2Tr39Temp.m,DeC2RebSteamA.m,DeC2RebSteamB.m,DeC2BtmFlow.m
10A100C3.PV,10f010.pv,10T0010.PV,10T013.PV,10f012.pv,10f021.pv,10fz013.pv,10A100C3.PV,10f010.pv,10T0010.PV,10T013.PV,10f012.pv,10f021.pv,10fz013.pv
0.677510917,8.429578781,42.36454391,69.68193054,92.792099,92.30950928,4944.199707,,,,,,,
0.698873878,8.423321724,42.59664154,69.44168854,93.22679901,92.53061676,5084.255371,,,,,,,
0.698873878,8.422515869,42.37690353,69.55970001,93.12799835,92.75874329,5108.310547,,,,,,,
0.735496104,8.424077034,42.16321564,69.67769623,92.74842072,92.98686218,5020.786621,,,,,,,
0.723288715,8.410603523,42.19068146,69.98322296,92.32460022,93.21498871,4902.79834,,,,,,,
0.723288655,8.42538166,42.21814728,70.54994202,92.56645203,93.44311523,4968.831543,,,,,,,
0.723288655,8.437963486,42.2456131,70.48265076,93.88408661,93.47286987,4894.830078,,,,,,,
0.728049576,8.421014786,42.27307892,69.42563629,93.30957794,93.49858093,5023.841309,,,,,,,
0.757713556,8.415371895,42.30966568,69.6025238,93.15632629,93.52428436,5100.405762,,,,,,,
0.778221965,8.433131218,42.37558746,69.80699921,93.51702118,93.54999542,5086.498047,,,,,,,
0.778221965,8.421658516,42.33734894,70.65049744,93.81999969,93.57173157,4920.551758,,,,,,,
0.770668626,8.42097187,42.69331741,70.92263031,92.50989532,93.58699036,4871.694336,,,,,,,
0.748139441,8.423977852,42.23627472,70.68361664,92.9593811,93.60224915,4949.049316,,,,,,,
0.766014636,8.411664009,42.28955841,69.42746735,92.84619904,93.61750793,5136.508789
0.766014576,8.424255371,42.31702423,69.65138245,92.84751129,93.63277435,5093.356445
0.811792374,8.429779053,42.34449387,70.12634277,93.42287445,93.55657196,4953.279297
0.765327871,8.430341721,42.3719635,71.30466461,93.02919006,93.33115387,4852.552734
0.74595958,8.429639816,42.39942932,71.15055084,94.17147064,93.10572815,4841.850098
0.744651616,8.427734375,42.77807236,70.53783417,92.80698395,92.88031006,5025.956055
0.773644269,8.420887947,42.58972931,70.20310974,92.26355743,92.65488434,5057.423828
0.801339805,8.412373543,42.64058685,70.30021667,92.9839859,92.5520401,5048.750488
0.796533167,8.424621582,42.49556351,70.92501831,92.87705994,92.45169067,4955.799316
0.783804655,8.417057991,42.26013184,71.7427597,94.05041504,92.35135651,4871.801758
0.769066453,8.431702614,42.5426445,71.02114868,92.95716858,92.25099945,4990.023438
0.769066453,8.414922714,42.46731186,70.5406189,92.13633728,92.14482117,5089.595703
0.793481231,8.386943817,42.74982452,70.7881546,92.82800293,92.02909851,5019.461426
0.793481231,8.172430038,42.89283752,72.09174347,92.93086243,91.91338348,4757.209961
0.793481231,8.120914459,42.8049469,70.600914,91.96657562,91.56446838,4808.993652
0.793481231,8.111330986,42.71705246,67.03207397,90.85276031,90.83507538,5098.504883
0.817819774,8.009109497,42.36635971,66.04724121,90.36339569,90.10569,4971.074707
0.82705158,7.990575314,42.35053635,65.94042206,90.8188858,89.37628937,4711.578613
0.764717519,7.896450996,41.96556473,64.72640228,88.62556458,88.64689636,4666.866211
0.695822001,7.799127102,42.09740829,62.68166351,87.68349457,88.02862549,4855.778809
0.695822001,7.702383518,42.34130859,60.90615845,87.22419739,87.59166718,4815.744141
0.55543685,7.710636616,42.14354706,60.24902725,86.81166077,87.1546936,4636.08252
0.55543685,7.691641808,41.85350037,58.41852951,86.08145905,86.71772003,4614.654785
0.439466536,7.5025177,41.65574265,56.35700607,86.70652771,86.28075409,4738.816895
0.381481379,7.492892265,41.37492371,59.18729019,86.72978973,85.42804718,4452.445801
0.381481379,7.487747192,41.50529861,58.40052414,83.48910522,84.56684875,4244.306641
0.300763011,7.475253105,41.98138428,54.77920151,81.7623291,83.70565033,4580.196289
0.299081385,7.492858887,42.00775528,54.66628265,83.00614929,82.84445953,4762.251465
0.299081385,7.485958576,41.96820068,58.01507568,84.23222351,82.88097382,4331.702637
0.216681421,7.475097179,41.16397858,58.62171173,82.87711334,82.9358139,4213.522461
0.19525744,7.483504772,41.64598846,56.83309555,81.91692352,82.99065399,4358.513184
0.204909995,7.315950871,41.67235565,55.85558701,82.07619476,83.04548645,4541.060059
0.216681421,7.284554482,41.69872284,58.51192093,83.14748383,82.91216278,4299.145508
0.210882917,7.311616898,41.72508621,59.01363754,81.34441376,81.92167664,4101.462891
0.201422185,7.305337906,41.75145721,54.94216537,79.47667694,80.93119049,4405.981934
0.20142217,7.307008743,41.82162857,55.50553894,80.70365143,80.36814117,4537.599121
0.204474017,7.296517849,41.70529556,58.42219162,81.36013794,80.50248718,4192.864746
0.204474017,7.306268692,41.58896637,58.1121254,80.52651215,80.63684082,4106.473145
0.167851791,7.289974689,41.37492371,56.78449249,80.35713959,80.77118683,4302.755859
0.191519231,7.310396194,41.86273193,56.39736557,81.12597656,80.90554047,4357.530273
0.187906817,7.290757656,41.71624374,57.37174606,81.91549683,80.58873749,4331.189941
0.180059209,7.19769907,41.38547134,58.45729065,82.23880005,80.14468384,4066.674072
0.181508839,7.151768684,41.84954834,57.13339996,80.54711914,79.70064545,4179.769043
0.19180885,7.156254768,41.82449722,56.87738037,79.35475922,79.2565918,4202.712891
0.20142217,7.133060932,41.75857925,56.63720322,79.02186584,78.81255341,4286.733887
0.177007377,7.135868549,41.69266129,56.76118851,78.9635849,78.62882996,4247.318848
0.177007362,7.14631176,41.6267395,57.69585037,79.51692963,78.5185318,4160.905762
0.171028227,7.134739399,41.19034958,57.52413177,79.62226105,78.40823364,4084.212646
0.161976993,7.162962914,40.98467636,57.17887115,78.54062653,78.29794312,4110.211426
0.161748111,7.189665318,41.49357605,56.08432388,78.16783142,78.25720978,4231.446289
0.170903653,7.199660301,41.49357605,56.74550629,79.82840729,78.53340149,4276.20166
0.166170165,7.197412014,41.49357605,57.828228,80.00739288,78.8095932,4091.839355
0.164799958,7.235939026,41.49357605,57.66418839,80.43816376,79.08578491,4022.239014
0.164799958,7.24845171,41.49357605,56.57033157,79.55183411,79.36197662,4174.407227
0.164799958,7.238380432,41.37252808,56.85243225,80.225914,79.76184082,4272.826172
0.163151965,7.25178957,41.43245316,57.42027283,81.60915375,80.72507477,4159.324707
0.155644402,7.432523727,41.49238205,57.65180206,81.18457794,81.68832397,4140.461426
0.155644402,7.454321861,41.55230713,55.75182343,80.8378067,82.65156555,4351.741211
0.155644402,7.458174706,41.61223602,56.42872238,83.21720123,83.6147995,4470.11377
0.179570913,7.458785057,41.88909912,59.27305222,83.84159851,83.82541656,4196.66748
0.165181443,7.454805374,41.4144783,57.99066544,83.28807068,83.82376099,4163.149414
0.164799958,7.461531639,41.47574234,56.62602997,82.95891571,83.82210541,4463.512207
0.204474017,7.472518921,41.59207153,56.83202744,82.98084259,83.82044983,4464.537598
0.189596251,7.461287498,41.70839691,57.70287704,83.25669098,83.79988861,4324.780762
0.189214766,7.467171192,41.82647324,57.53827667,82.79351807,83.69324493,4270.540039
0.183111057,7.464485645,41.48698807,56.55354309,82.76924896,83.58660889,4403.150879
0.185477793,7.47320509,41.87591553,56.62665176,82.44756317,83.47996521,4448.494141
0.192800686,7.462172985,41.36174011,57.11234283,82.69462585,83.37332153,4432.236328
0.19531846,7.464241505,41.36174011,57.6040802,83.21321869,83.23827362,4267.314941
0.184881136,7.464644432,41.36174011,57.38827133,83.08512115,83.09522247,4276.864258
0.167851821,7.459425926,40.88711929,57.18484879,82.61817932,82.9521637,4428.327637
0.167851791,7.470198631,41.15738678,57.31302643,82.63306427,82.80912018,4413.501465
0.183111042,7.462325096,41.21012115,57.44120407,83.43112183,83.00206757,4391.561523
0.183111042,7.482284069,41.49028778,57.5332222,83.31591034,83.74323273,4329.544922
0.180120245,7.727751732,41.86273193,57.22232437,82.59186554,84.48439026,4343.28125
0.180059209,7.753135681,41.78142548,55.40940857,83.19574738,85.22555542,4589.788574
0.180059209,7.76649189,41.63860321,57.22311783,86.92739868,85.8037796,4626.489746
0.192266613,7.85305357,41.34031677,61.81768036,85.51858521,85.74386597,4207.135254
0.192266613,7.823938847,41.31285095,57.76482391,85.03658295,86.15829468,4474.940918
0.224127933,7.836512089,41.28538132,57.33817673,87.26538849,86.57273102,4656.249023
0.247199938,7.832788944,41.25791168,59.49888611,88.52694702,86.9871521,4416.450195
0.247199938,7.878200054,41.23044586,60.68872833,88.04171753,87.40158081,4287.246582
0.243766591,7.886532307,41.33273315,60.02410889,86.80646515,87.69359589,4453.962402
0.238418058,7.927280903,41.46457291,58.79787827,86.50143433,87.95109558,4657.166992
0.27161473,7.881054401,41.75725555,58.70705795,87.74043274,88.20860291,4671.993164
0.27161473,7.97009182,41.47050858,59.61119461,89.03041077,88.46609497,4508.502441
0.228888825,7.966930389,41.48039246,61.87200546,89.45157623,88.72359467,4398.697266
0.241096228,7.977828503,41.1692543,61.52745056,87.33139038,88.48274994,4478.936523
0.241096228,7.855464458,41.73088837,60.47273254,87.66976166,88.23174286,4705.512207
0.279976845,7.851008415,41.84954834,59.73342133,88.41670227,87.98072815,4663.597168
0.278389841,7.849726677,41.70452499,60.23041916,88.66038513,87.72970581,4499.102539
0.258290797,7.847041607,41.83824539,60.72726059,87.17842102,87.47869873,4373.638184
0.25025177,7.703382969,41.55572891,60.09064102,85.93479156,87.27655792,4492.630371
0.261848837,7.696638584,41.3872261,57.75200653,85.74365997,87.07541656,4659.38916
0.280770302,7.720519066,41.43117523,57.56283188,86.12049103,86.87427521,4526.041504
0.282967627,7.707644939,41.47511673,58.09289932,86.7237854,86.67312622,4487.759277
0.292977691,7.719687462,41.41447449,58.54249954,85.36980438,86.59970856,4321.277832
0.292977691,7.711440086,41.2782402,57.39738464,84.65605164,86.61878967,4387.416992
0.228888825,7.715158463,40.97940445,56.48468018,84.98069763,86.63785553,4583.849609
0.213934764,7.697256565,41.36872101,57.36655807,86.85071564,86.65692902,4505.554688
0.206529349,7.7209692,41.40749359,59.75859833,86.84880829,86.27246857,4275.26123
0.204474017,7.701132774,41.44626999,58.81557846,84.26504517,85.87976074,4347.46875
0.204474017,7.703695774,41.48504639,56.23554611,83.95755768,85.48705292,4577.782715
0.222174764,7.704336643,41.69792938,56.74489594,86.51863861,85.23261261,4606.024414
0.234992519,7.716361046,41.22989655,60.74892044,86.72855377,85.07828522,4176.202148
0.221945852,7.71202755,41.22989655,60.1702919,83.91445923,84.29593658,4138.004883
0.215643793,7.711838245,41.21671295,56.7061348,84.49865723,84.47129822,4640.88916
0.228888825,7.708350182,41.1692543,56.50400543,86.28804016,85.0971756,4638.603027
0.228888825,7.704947472,41.61223602,60.02228165,86.91824341,85.72303772,4302.541992
0.228888825,7.711569786,41.65126038,60.37244797,84.76010895,85.78173828,4152.040039
0.201422185,7.796527386,41.67762756,57.25608063,84.05445862,85.42974091,4575.09082
0.201422185,7.809022903,41.70399475,55.90700531,85.81233215,85.51808929,4724.90918
0.234611049,7.834093571,41.73036194,59.48210144,89.06253815,86.32492828,4382.610352
0.247199938,7.945646763,41.75672913,62.7990036,86.36192322,86.9174118,4109.912598
0.232625797,7.97399807,41.73448563,59.08078766,84.96926117,87.16017151,4610.873535
0.228125855,7.98492384,41.67456055,58.77467728,87.69418335,87.44919586,4821.854492
0.299081385,7.995116711,41.15079498,62.00415039,88.55670166,87.94892883,4379.662598
0.299081385,8.065401077,41.17881393,63.92045212,88.60801697,88.45905304,4280.687988
0.299081385,8.081240654,41.79681015,63.6218071,87.38022614,89.01643372,4532.664063
0.253303617,8.188299179,41.74407196,62.79320908,87.17320251,89.57381439,4768.062012
