8.728178978,200.8973083,378.8864746,41.62541962,47.45748901,43.59147644,79.41824341,198.7267303,204.1933136,6.095571518,5084.390137,91.52539063,92.21569824,5324.524414,1.485352397,2.199193001
8.722758293,200.7654877,378.8519592,41.62541962,47.48386002,43.71508026,79.42205811,198.7530823,204.0614777,6.095855236,5047.706543,92.0014801,92.22263336,5358.128418,1.481261134,2.19804883
8.716223717,200.6853943,378.9654541,41.71902466,47.35233688,43.68376541,79.68507385,198.6797791,204.4374847,6.037763596,4911.831543,91.79968262,92.12927246,5430.484863,1.476062417,2.206111193
8.714120865,200.6579285,378.9718323,41.65310287,47.50446701,43.76616287,79.77536011,198.6797791,204.1247711,6.046654224,4909.189453,92.7990799,92.21424103,5435.312988,1.473947406,2.204724312
8.72940731,200.6046448,378.9781189,41.58718491,47.65658569,43.84856796,79.86563873,198.767868,204.0852051,6.042134285,4921.210449,93.38130188,92.359375,5400.533691,1.471832514,2.203337431
8.715079308,200.7348938,378.9844971,41.52126312,47.30244446,43.07565689,79.81800079,198.8577576,204.0852051,6.048602581,4946.901367,92.83568573,92.50450897,5381.201172,1.469355583,2.202734947
8.721316338,200.8139954,378.9907837,41.29252243,47.34639359,43.07565689,79.78557587,198.9476624,204.0852051,6.046561241,4958.273438,93.19933319,92.64963531,5392.71582,1.466616392,2.202700377
8.713103294,200.8930969,379.0145874,41.7990036,47.3903389,43.07564926,79.75314331,199.0375214,204.6974335,6.05066061,4995.361328,93.12742615,92.74819946,5358.961426,1.46387732,2.202665567
8.725423813,200.9721832,379.043335,41.90887451,47.90100098,43.39207077,79.72071838,199.4081879,204.5738373,6.042365551,4970.366211,91.74817657,92.63466644,5327.408691,1.461138248,2.202630758
8.721463203,201.0512848,379.072052,42.01873779,47.47911453,43.7732048,79.68830109,199.2433777,204.4502258,6.007058144,4921.32959,93.09480286,92.52113342,5430.185547,1.459422708,2.202983141
8.719046593,201.0463104,379.100769,42.15937042,47.45274734,43.65335083,79.74501038,199.0785828,204.2302399,6.009363174,4956.024414,91.67492676,92.40759277,5428.498047,1.462369919,2.205098152
8.704520226,200.7892303,379.1294861,41.69628525,47.42637634,42.85152817,79.73738861,198.9801941,204.270874,6.022694111,4995.551758,91.91170502,92.29405212,5396.75293,1.465317011,2.207213163
8.699074745,200.7892303,379.087738,41.37492371,47.42637634,43.41844177,79.72976685,199.0272675,204.3258057,6.016697407,4947.228516,92.56568909,92.46427155,5392.181152,1.468264103,2.209328175
8.70685482,200.7892151,379.04599,41.76385117,47.42637634,43.47117615,79.72213745,199.0743561,204.3807526,6.039228916,5013.071777,92.18191528,92.64026642,5390.322266,1.471211195,2.211443186
8.713095665,200.7892151,379.0042419,41.25626373,47.42637634,42.99655533,79.7144928,199.0648651,204.4356842,6.056044579,5021.998535,92.43789673,92.81627655,5349.967773,1.466639996,2.210529089
8.720627785,201.2928467,378.9624939,41.77043915,47.42637634,43.47117615,79.7259903,199.037384,204.8366852,6.044486523,5009.048828,93.30766296,92.99227142,5363.106445,1.459948301,2.208760977
8.696457863,200.7101135,378.997406,41.5141449,47.46922684,43.47117615,79.71644592,199.0099182,204.3648071,6.039432526,5082.009766,92.54242706,93.0369873,5385.15332,1.453256726,2.206992626
8.71227169,201.1164093,379.0339355,41.54051208,47.52415848,43.47117615,79.70690918,198.9824371,204.3922729,6.0158391,4973.627441,92.80632782,92.9866333,5422.132324,1.446565032,2.205224514
8.711241722,200.9366302,379.0703735,41.56688309,47.57909012,43.61149216,79.69737244,198.9549866,204.419754,5.987035751,4926.73291,92.04173279,92.9362793,5426.767578,1.44287169,2.203562021
8.700719833,200.6705627,379.1068726,41.59325027,47.63402176,43.65857697,79.68783569,199.0953369,204.4472198,5.980651379,4951.918457,92.27147675,92.88591766,5448.04541,1.444070339,2.202072859
8.700933456,200.5496979,379.1294556,41.61961746,47.6889534,43.70566559,79.7151947,199.148056,204.4747009,5.992889404,4944.299805,92.47947693,92.83556366,5398.48291,1.445269108,2.200583696
8.700814247,201.0404053,379.1294861,41.58916473,47.64391327,43.25364304,79.74951935,199.2008057,204.3662567,6.028108597,4967.129395,93.86654663,92.81777954,5367.89209,1.446467757,2.199094296
8.711691856,200.9710083,379.1294861,42.02093506,47.59776688,43.71473312,79.78385162,199.25354,204.3962402,6.016170025,5005.64502,93.81999969,92.82359314,5312.710938,1.447369576,2.197873116
8.714621544,200.9016113,379.1294861,42.02093506,47.61204529,43.68003845,79.81819153,199.3062744,204.426178,6.013489246,4976.698242,92.25975037,92.82939148,5390.813965,1.446918726,2.197873116
8.700338364,200.8322296,379.1294861,41.75066757,47.66698074,43.64533997,79.8525238,199.3342285,204.4561615,6.015759945,4939.158203,93.04863739,92.83519745,5423.221191,1.446467996,2.197873116
8.702963829,201.1056213,379.1311035,41.424366,47.72191238,43.61064529,79.89810944,199.3078766,204.9553528,6.020789146,4936.254883,92.58591461,92.84099579,5405.437012,1.446017265,2.197873116
8.717307091,200.4200745,379.1353149,41.58916473,47.77685165,43.20749664,79.85964966,199.2814941,204.3313141,6.023777485,4951.537598,93.49841309,92.77994537,5392.309082,1.445566535,2.197873116
8.707686424,201.3165741,379.1395874,41.88909912,47.58458328,43.20749664,79.82120514,199.255127,204.4778137,6.01458168,4882.623535,92.1884079,92.71752167,5372.036621,1.444980621,2.195682526
8.694552422,201.3165894,379.1438293,41.88910294,47.55821228,43.20749664,79.78275299,199.2287445,204.7032776,5.999650955,4943.919922,93.43929291,92.65509796,5393.868652,1.444356441,2.192874193
8.711704254,201.2440796,379.2949219,41.96358871,47.6184845,43.82575226,79.99576569,199.7163696,204.5189514,6.007517338,4965.105957,93.05741882,93.20895386,5377.056152,1.446265817,2.186467171
8.707655907,201.44841,379.2918396,41.86470795,47.43014145,43.7910614,80.06506348,199.7987671,204.5848694,6.019958973,5022.260254,93.04044342,93.3371582,5321.319824,1.447754979,2.186866522
8.708518028,201.6000366,379.2887878,41.76582718,47.63123322,43.75636292,80.05126953,199.6290131,204.9896393,6.038900375,4993.884766,94.51353455,93.23184204,5359.367676,1.448524356,2.186656475
8.706412315,201.2414246,379.2857361,41.66694641,47.52981949,43.34922028,79.64629364,199.4734497,204.5927887,5.989025593,4950.251953,92.40547943,93.12651825,5350.758301,1.446013331,2.183668852
8.703958511,201.0436554,379.2827148,41.58751297,47.42840576,43.40415192,79.86161804,199.0515442,204.4829254,5.993225098,4928.256836,92.93744659,93.02119446,5400.000488,1.443502426,2.180681467
8.71027565,200.8353577,379.2550049,41.8347168,47.29124451,43.45908737,80.09281158,199.5367279,204.3730621,6.008503914,4922.733887,93.3092041,92.91587067,5385.943359,1.440991759,2.177693605
8.695108414,201.2934875,379.2203369,42.00181961,47.66368866,43.51402283,79.95738983,199.1280212,204.6125641,6.000109673,4910.117676,91.92098999,92.93169403,5393.601563,1.438480854,2.174706221
8.704839706,201.052887,379.1856689,41.96886063,47.19660187,43.56895447,79.82196808,199.3653412,204.1445465,5.993591309,4958.226074,92.65419006,93.03524017,5342.084961,1.437351942,2.173005819
8.707289696,201.052887,379.151001,41.93590164,47.3849411,43.47117615,79.6865387,199.4199524,204.6291962,5.984002113,4903.833496,92.80717468,93.13878632,5425.635254,1.438477993,2.173405409
8.696905136,201.052887,379.1307373,41.90293884,47.59447479,43.47117615,79.79579163,199.1374207,204.6578522,5.982946396,4912.379395,92.97291565,93.24233246,5391.98877,1.439603925,2.17380476
8.693344116,201.052887,379.1340942,41.57707596,47.42967224,43.47117615,80.11597443,198.9550018,204.6865082,5.989499092,4946.752441,93.42401886,93.30587006,5398.35498,1.440730095,2.17420435
8.71112442,201.052887,379.1373901,41.79681396,47.53184891,43.47117615,80.12447357,199.202179,204.7151794,5.997673512,5031.52002,93.56700897,93.30413055,5379.577148,1.442483425,2.174463511
8.70635128,201.2706909,379.1407166,41.96313095,47.62621307,43.47117615,80.12256622,199.4037323,204.7438354,6.036732197,4974.008789,93.67922974,93.30240631,5375.453613,1.447094798,2.174082041
8.696706772,201.1916046,379.1440125,41.81100845,47.69560242,43.22068024,80.12065887,199.3177795,204.8314209,6.00303936,4981.328125,94.06987,93.30065918,5364.109863,1.451706171,2.173700809
8.700826645,201.1124725,379.1421509,41.65888596,47.76499176,43.29392242,80.11875153,199.2317963,204.5334625,6.013904095,5023.593262,94.06758118,93.29892731,5380.986816,1.456317425,2.173319101
8.710385323,201.033371,379.138855,41.68474579,47.10995865,43.73485947,79.97436523,199.1457825,204.4807281,6.047376633,5027.87793,93.54495239,93.2208786,5370.049316,1.460928798,2.17293787
8.706479073,200.9542694,379.1355286,42.03412247,47.35122681,43.73485947,79.47063446,198.9566345,204.9553528,5.992268085,4919.663086,92.7359314,93.14126587,5464.900391,1.461672902,2.171204329
8.700277328,200.6573639,379.1322327,41.69373703,47.15346527,43.73485947,79.73683167,199.3521576,204.2236328,5.987164021,4997.051758,93.07992554,93.06165314,5408.566895,1.461326241,2.169089317
8.703782082,201.2691193,379.1294861,41.87351608,47.2417984,43.73485565,79.88834381,199.4839935,204.3488922,6.001345158,4971.532715,93.96580505,92.98204041,5363.241211,1.460979462,2.166974306
8.701086044,200.8155823,379.1294861,42.13959503,47.42373657,43.73485565,79.84828186,199.1135254,204.851181,6.009369373,4989.26709,93.10023499,92.87440491,5360.756348,1.460632801,2.164859295
8.703864098,201.1768036,379.1294861,41.9682045,47.55557632,43.74183655,79.80823517,199.1794434,204.7852783,6.019715309,5040.661133,93.86444855,92.72105408,5353.364746,1.45878911,2.163258076
8.694527626,201.2480164,379.1294861,42.14712524,47.59776688,43.78060913,79.76818085,199.5713348,204.7193604,6.018523693,5034.543457,94.03553772,92.56769562,5294.039551,1.45450294,2.162495375
8.704015732,201.1601257,379.1294861,42.11573792,47.55821228,43.81938553,79.7281189,199.4889374,204.6534424,6.027924061,5029.020508,93.85205078,92.41434479,5319.525391,1.45021677,2.161732674
8.705046654,201.0722198,379.1306152,42.08434677,47.55821228,43.85816193,79.71439362,199.4065247,204.7048492,5.988409042,4996.313477,92.90215302,92.2609787,5408.321289,1.445930839,2.160969973
8.709671974,200.8609009,379.1370239,42.05295563,47.55821228,43.48591232,79.87512207,199.3241272,204.670578,5.962237358,4990.980957,93.97183228,92.18323517,5382.695801,1.444743991,2.16079998
8.726706505,200.9845123,379.1434021,42.02156448,47.55821228,43.52468491,80.03585052,199.2417297,204.6703796,5.968126297,4996.152832,92.98074341,92.22884369,5418.286621,1.457676649,2.163331032
8.696187973,201.1080933,379.1498108,41.75396347,47.7955246,43.5634613,80.19551086,199.3890686,204.8224945,6.017786026,5040.327637,93.98327637,92.27445984,5347.340332,1.470609307,2.165862083
8.703513145,201.3877716,379.1561584,41.82844925,47.79450989,43.6022377,80.0710907,199.5209045,204.9746399,6.04044342,5086.389648,94.34797668,92.32006073,5270.989258,1.483541727,2.168393135
8.704764366,201.9494019,379.1571045,42.27143097,47.64238739,43.90624619,79.94667053,200.0113678,205.1742096,6.092187881,5139.1875,92.40058899,92.36567688,5330.485352,1.496474385,2.170924187
8.697561264,201.3627167,379.1499023,42.28461456,47.49026871,43.24089813,78.79780579,199.4483948,204.8136292,5.985704899,4885.123535,91.88487244,92.65129852,5368.724609,1.497591376,2.16884613
8.692609787,200.713028,379.1426392,42.23187637,47.92736816,43.32878876,79.68260956,199.2506409,204.4345856,5.955694675,4880.624512,92.66526031,93.00463104,5498.61084,1.495375514,2.165467978
8.704868317,200.8595123,379.1354065,41.83372498,47.51489639,43.4166832,79.89867401,199.3620453,204.3719788,6.029261112,5040.280273,94.27206421,93.35795593,5391.262695,1.493160009,2.162090063
8.697553635,201.3165741,379.1228943,42.28461456,47.10995865,43.77770233,79.89206696,199.6026459,204.5927887,6.022003651,5027.052734,93.78423309,93.71128082,5375.475586,1.490944266,2.158712149
8.698764801,201.3165741,379.0862427,42.28461456,47.86144638,43.93261719,79.93782806,199.6026459,204.735611,6.109805584,5061.34668,93.70632172,93.67260742,5289.532227,1.486936808,2.155242205
8.697457314,201.3165741,379.0495911,42.28461456,47.67687225,43.94884491,79.99214172,199.6026459,204.9685364,6.053582668,5123.381348,93.32338715,93.3500824,5231.531738,1.481631994,2.151705742
8.706145287,201.3165741,379.0130005,42.28461456,47.782341,43.89813232,79.52386475,199.6026459,204.9178009,6.040394783,5019.903809,93.18874359,93.027565,5359.901367,1.4763273,2.148169041
8.712538719,201.3165741,378.9763184,41.76264954,47.32090378,43.48600769,79.66941833,199.6026459,204.5202789,5.984855175,4968.842773,92.56188202,92.70503998,5406.109863,1.471022487,2.144632578
8.70710659,200.7616425,378.9855347,41.79261398,47.45603943,43.56840897,79.81497192,199.1487579,204.3192291,5.963060379,4909.094238,93.16079712,92.44619751,5425.849609,1.467666626,2.142012835
8.700689316,200.9414368,379.0252991,41.82257843,47.95373917,43.65080643,79.95570374,199.2429352,204.032486,6.070286274,5017.45166,93.69907379,92.47747803,5340.824707,1.473189116,2.143568754
8.717207909,201.1847229,379.0650635,41.85254288,47.45643616,43.7332077,79.65924835,199.3370972,204.5522919,6.082253456,5046.046875,92.34119415,92.50875854,5242.341797,1.478711605,2.145124912
8.708731651,201.6593475,379.1048279,41.88250732,47.53553772,43.81560516,79.59877777,199.3455658,204.7406311,6.05880928,5000.407715,93.04888153,92.54003906,5315.787109,1.484234214,2.14668107
8.704611778,201.1504517,379.1166687,42.10004044,47.61464691,43.81395721,79.6579895,199.5576782,204.4966583,6.035472393,5017.45166,92.13538361,92.57131958,5327.323242,1.489756703,2.148236752
8.713187218,201.1065063,379.0830078,41.75286102,47.69374466,43.37511826,79.7171936,199.4801178,204.5241394,6.037611485,4988.695801,91.98583221,92.6257782,5371.074707,1.495001674,2.149512768
8.714846611,201.0625458,379.0492859,42.02423477,47.77285004,43.46928787,79.77639771,199.4025574,204.5516052,6.011572838,4984.149414,91.88932037,92.7858429,5380.602539,1.498981357,2.149512768
8.704220772,200.595047,379.0155945,41.65179062,47.47251892,43.56346512,79.83560181,198.9830017,204.5790558,6.017326832,4978.626465,92.59544373,92.94589233,5409.527832,1.50296104,2.149512768
8.714720726,200.71492,378.9818726,42.00775146,47.56700134,43.65763474,79.82492065,199.0242004,204.6065063,6.034864902,5075.058105,94.26480865,93.1059494,5355.500977,1.506940722,2.149512768
8.710600853,201.1550598,378.9616699,41.93450928,47.82189178,43.853508,79.73667908,199.1065979,204.5666809,6.047128201,5040.446777,93.51386261,93.26600647,5287.759277,1.510920525,2.149512768
8.698880196,200.8353577,378.9616699,41.86126328,47.82189178,43.8666954,79.64844513,199.1890259,204.4875793,6.050897598,5024.640625,93.9651947,93.26835632,5311.258301,1.509575605,2.147039175
8.699987411,200.6837463,378.9616699,41.78801727,47.782341,43.74144745,79.56020355,199.2713928,204.4084778,6.070839882,5088.293945,93.33866882,93.15652466,5335.569336,1.504374743,2.14277482
8.70954895,200.7167053,378.9616699,41.52140808,47.29992676,43.2964859,79.47196198,198.9830017,204.3293762,6.045277596,5054.254395,93.05284882,93.0446701,5395.364258,1.499173999,2.138509989
8.702924728,200.7101135,378.9616699,41.59465408,47.3298912,43.24155045,79.41918182,198.8627014,204.2502747,6.007947445,5030.567871,93.74562073,92.93283081,5366.865723,1.493973255,2.134245634
8.706045151,200.7939758,378.9671021,41.66789627,47.35985565,43.1866188,79.61199951,199.4263,204.2483368,6.018542767,5049.778809,92.36656189,92.8585968,5437.577637,1.49083817,2.131266356
8.706131935,200.8203278,378.9740295,41.74113846,47.3898201,43.13168335,79.87758636,199.1791077,204.3307648,6.060048103,5089.055664,92.30275726,92.95570374,5351.206543,1.497113824,2.134144068
8.697561264,200.8467102,378.980957,41.78362656,47.41978455,43.07675171,79.80922699,199.0621033,204.413147,6.033670425,5046.754883,93.72301483,93.05280304,5329.630859,1.503389359,2.137022018
8.712576866,200.8730621,378.987915,42.14487076,47.53184891,43.61620331,79.74086761,199.0489197,204.7180328,6.052192211,5101.052734,92.71942139,93.14990997,5280.602539,1.509665012,2.139899731
