	1	2	3	4	5	6	7	8	9	10	11	12	13	15	16	17	18	19	20	21	22	23
Date Time	DeC2FeedFlow.m	DeC2AmbTemp.m	DeC2FeedTemp.m	DeC2OvhdPress.m	DeC2ProdPress.m	DeC2ProdTemp.m	DeC2OvhdTemp.m	DeC2RefTemp.m	DeC2Tr39Temp.m	% C3 IN C2 COMP	DeC2Tr9Temp.m	DeC2Tr1Temp.m	DeC2RebAVapTemp.m	DeC2BtmTempA.m	DeC2BtmTempB.m	DeC2RefFlow.m	DeC2ProdFlow.m	DeC2RebSteamA.m	DeC2RebSteamB.m	DeC2BtmFlow.m	DeC2TopDeltaP.m	DeC2Bott.DeltaP.m
Date Time	10f010.pv	11T0030.PV	10T0003.PV	10p012.pv	10P020.PV	10T0015.PV	10T0009.PV	10T0010.PV	10T013.PV	10A100C3.PV	10T014.PV	10T0006.PV	10T0002.PV	10T0004.PV	10T0005.PV	10f015.pv	10F016.PV	10f012.pv	10f021.pv	10fz013.pv	10P010.pv	10P011.pv
8/14/2004 17:10	8.147946358	94.98389435	200.5603027	384.9842834	379.312439	42.12586212	47.90257645	43.86669159	79.9156189	1.52462852	129.6755219	180.090332	198.7391052	201.1147614	203.9324799	5.77421236	4801.021973	86.08699799	86.22833252	4944.092773	1.415542483	2.117714167
8/14/2004 17:15	8.15433979	94.5786972	200.620224	384.9879456	379.3243408	42.09839249	47.82347488	43.8666954	79.92324829	1.513718128	129.7387695	180.090332	198.3435974	201.0640411	203.877533	5.770134926	4800.045898	86.43099976	86.31417084	4866.140137	1.41276598	2.114968061
8/14/2004 17:20	8.222589493	95.09690094	201.0020447	384.9873352	379.3590088	42.07092667	47.89275742	43.86669159	79.93087769	1.511505485	129.9584656	180.090332	198.6402283	201.296814	203.8226166	5.788125992	4818.256348	85.84981537	86.40000916	4914.826172	1.416254044	2.116876364
8/14/2004 17:25	8.253474236	94.39191437	200.7195129	384.9836731	379.3936768	42.04346085	47.57139969	43.853508	79.87186432	1.510666251	129.8226624	180.090332	198.4204865	201.1869354	203.8890991	5.791510105	4832.609863	86.43796539	86.48583984	4962.871582	1.424278498	2.122154713
8/14/2004 17:30	8.261818886	94.48347473	200.4458313	384.9800415	379.4283752	42.13959503	47.74278641	43.78026199	79.85469818	1.510666251	129.2319336	179.734375	198.1738434	201.0770569	203.3468933	5.793023586	4832.348145	86.5676651	86.57167053	5005.853027	1.432302952	2.127433062
8/14/2004 17:35	8.313448906	94.5750351	200.5357208	384.9763794	379.424469	42.20661163	47.86803818	43.70701981	79.83753967	1.510666251	128.7867889	179.6948242	198.2013092	200.9325867	203.4879761	5.783560276	4846.607422	88.09015656	87.12115479	5026.405273	1.440327287	2.132711411
8/14/2004 17:40	8.33681488	94.42304993	200.6256104	384.9727173	379.3577576	42.26154709	48.08997345	43.6337738	79.82036591	Bad Input	128.7939606	179.6948242	198.228775	201.1797791	203.68573	5.856926918	4993.47998	88.66244507	87.68011475	4939.115723	1.448351741	2.137989759
8/14/2004 17:45	8.339378357	94.39375305	200.7154999	384.9808044	379.2910156	42.31647873	48.16468048	43.68211365	79.80319977	1.489303231	128.8011475	179.6948242	198.2562561	201.0594788	203.9150085	5.868464947	4964.70166	88.66370392	88.23905945	4986.819336	1.4538939	2.142036676
8/14/2004 17:50	8.390934944	94.39375305	200.9078674	384.997467	379.2242737	42.37141418	48.12512589	44.13037109	79.89506531	1.484569788	129.2574921	179.6948242	198.2837067	201.0688171	204.0348663	5.891665459	4949.038086	88.97919464	88.79801178	5010.596191	1.457638502	2.145191908
8/14/2004 17:55	8.438581467	94.36531067	200.7272339	385.0140991	379.1575012	42.65377045	48.03095627	44.13037491	79.97808075	1.502670407	128.7502747	179.6948395	198.3818207	201.096283	204.2653809	5.926294327	5082.819336	89.81996918	89.28385162	5041.529785	1.461383104	2.148347139
8/14/2004 18:00	8.448683739	94.38685608	200.52948	385.0307617	379.1517029	42.28132248	47.93677902	44.13037491	80.06109619	1.516769886	128.8010712	180.1246185	198.3378601	201.1237488	203.729248	5.907028675	4971.913574	90.13031769	89.65040588	5111.536133	1.465127707	2.151502371
8/14/2004 18:05	8.459719658	94.40839386	200.2618561	385.0444031	379.190033	42.65377045	47.84260941	44.13037109	80.14409637	1.535081148	129.3896332	179.8767548	198.2939301	201.1512146	204.1906891	5.928842545	5045.397949	90.40650177	90.01696014	5086.455566	1.467826366	2.154158115
8/14/2004 18:10	8.447767258	94.42993164	200.2618561	385.0444031	379.228302	42.3455925	47.96692276	44.13037109	80.22711182	1.536240816	129.7104492	180.0085907	198.5215607	201.1786957	204.1632233	5.946568489	5107.158203	89.82284546	90.38352203	5093.291992	1.465760469	2.154539585
8/14/2004 18:15	8.455293655	94.28754425	200.7892151	385.0444031	379.2666016	42.78560638	48.42647552	44.10031128	79.972435	1.543613911	130.2514801	180.3352966	198.452179	201.2902069	204.1082611	5.984528542	5054.300293	91.06780243	90.75006866	5075.987793	1.463694572	2.154921055
8/14/2004 18:20	8.45913887	93.85276031	200.7892151	385.0444031	379.3049011	42.24626541	47.87462616	44.02120972	79.52385712	1.571703315	130.1654053	180.2312164	198.382782	201.0265198	204.0533447	5.931128502	4976.031738	90.20798492	90.98020172	5122.239258	1.461628914	2.155302525
8/14/2004 18:25	8.490737915	93.8747406	200.7892151	385.0444031	379.3067627	42.36611938	47.76805496	43.94210815	79.36422729	1.571703315	129.6431885	180.127121	198.3134003	201.1913147	203.9984131	5.928257465	4976.746582	89.5539856	91.17184448	5139.991699	1.459563017	2.155683756
8/14/2004 18:30	8.536179543	93.89672089	200.7892151	385.02948	379.29953	42.64673996	47.71312332	43.86300659	79.20458984	1.571703315	129.4020996	180.0230255	198.4589386	200.941925	204.1906891	5.964580059	5010.929199	89.97444153	91.36349487	5153.995117	1.462381482	2.157742262
8/14/2004 18:35	8.550889969	93.91868591	200.3223419	384.9902649	379.2922974	42.55884552	47.65819168	43.78390121	79.00977325	1.571703315	128.8659363	179.8449097	198.0403442	200.9968567	203.6680298	5.930662155	4957.119141	89.81825256	91.55514526	5295.68457	1.473169446	2.16253686
8/14/2004 18:40	8.55268383	93.94065857	200.3999023	384.9510193	379.2850647	42.47095108	47.60325623	43.64256287	80.07714844	Bad Input	129.0744781	179.9463348	198.1502228	201.0518036	203.8092804	6.015540123	5103.052734	91.8889389	91.94805145	5140.632324	1.483957291	2.167331457
8/14/2004 18:45	8.642780304	93.78398132	200.4774475	384.9118042	379.1949768	42.08026505	47.91418457	43.86229706	79.85131836	1.568651319	129.3308105	180.0477295	198.2600861	201.10672	203.9505463	6.044559956	5114.240723	91.1179657	92.48670959	5117.678223	1.494745135	2.172126055
8/14/2004 18:50	8.632068634	93.44828796	200.3146057	384.8790894	379.0448914	42.28955841	48.04602432	44.25727844	79.26236725	1.568651319	129.1845856	180.5171661	198.3699493	201.1616516	203.9823761	6.054823399	5042.851074	91.2700882	93.02535248	5185.259766	1.504238486	2.176600218
8/14/2004 18:55	8.643054962	93.18613434	200.4233551	384.8761902	378.8947754	42.31702423	48.14019394	44.22980881	79.04497528	1.568651319	128.9120178	180.5995789	198.2974396	200.6295471	203.8505249	6.035540581	5114.002441	92.51515198	93.56401062	5273.648926	1.507834435	2.179615021
8/14/2004 19:00	8.637195587	93.14035034	200.58815	384.873291	378.7446899	42.34449387	48.23436356	44.20233917	79.67803192	1.580858946	129.0883484	180.6819611	198.0601196	200.5562897	203.7490082	6.067317486	5119.21582	92.92131042	94.10266876	5278.679688	1.511430383	2.182630062
8/14/2004 19:05	8.683675766	93.09457397	200.8271179	384.8703613	378.594574	42.3719635	48.32852936	44.17487335	80.34700012	1.552095175	129.9758911	181.2241669	198.4081879	201.1668396	204.7180328	6.191058159	5345.619629	93.33551788	94.22531128	5061.013184	1.515026331	2.185644627
8/14/2004 19:10	8.684164047	93.04879761	200.5799103	384.8674622	378.5987549	42.39942932	47.57139587	44.1473999	78.1542511	1.548160434	130.2047119	180.789093	198.5862885	201.119751	204.1576996	6.181151867	5046.041016	91.83734894	94.04670715	5198.205078	1.518622279	2.18865943
8/14/2004 19:15	8.699593544	93.00301361	199.7740631	384.896637	378.7057495	42.14328766	47.55228043	43.72406769	77.94609833	1.553392172	128.9767151	180.4726715	198.4664459	201.0726776	203.828125	6.036253452	5031.163574	92.13232422	93.86810303	5375.688477	1.523892879	2.189433336
8/14/2004 19:20	8.698835373	93.33879852	199.7872467	384.9264526	378.8127441	42.09055328	47.51932144	43.66413879	78.90756989	1.553392172	129.1316681	180.0112305	198.0661163	200.751297	203.3864594	6.08659935	5115.692871	93.30738831	93.68949127	5374.257324	1.529197693	2.190161228
8/14/2004 19:25	8.70144558	93.44180298	199.8636932	384.9562988	378.9197083	42.03781509	47.48636246	43.6042099	78.78422546	1.561082721	129.5086517	180.8055725	198.1859741	200.9985046	203.6468353	6.175989628	5152.04248	94.4168396	93.53692627	5225.400391	1.534502387	2.190889597
8/14/2004 19:30	8.701224327	93.5447998	200.5189362	384.9861145	378.9996948	41.9850769	47.45340347	43.87657928	78.66088104	1.596118093	129.9897003	181.117218	198.5215607	201.3895874	204.0513	6.208880424	5151.935059	92.70884705	93.50292969	5192.501465	1.5398072	2.191617727
8/14/2004 19:35	8.692968369	93.4250946	200.2509766	384.9998474	378.9565735	41.93234253	46.95175552	43.64414597	78.30704498	1.503441453	129.9537201	181.0439606	198.3699493	201.2881775	203.8629608	6.16871357	5155.993164	94.27968597	93.46892548	5245.567383	1.542397261	2.190455437
8/14/2004 19:40	8.700414658	93.62880707	200.2223053	385.0019226	378.9134521	41.77044296	46.99840164	43.69688034	78.20089722	1.50151062	129.9177551	180.5860596	198.0970459	201.1867371	203.7951508	6.182573795	5136.259277	94.04469299	93.43492126	5277.227051	1.543021321	2.187924385
8/14/2004 19:45	8.701291084	93.65170288	200.193634	385.0039978	378.8703613	42.39009094	47.09981918	43.74961853	78.09474945	1.50151062	129.9957275	180.920929	198.4942474	200.7206573	203.6486664	6.170676708	5118.71582	94.17592621	93.40092468	5321.12793	1.543645382	2.185393333
8/14/2004 19:50	8.699149132	93.67459106	200.1649628	385.006073	378.8272095	41.88909912	47.36705017	43.80235291	77.98859406	1.50151062	129.929657	180.8523712	198.3529968	200.6327667	203.3015747	6.158238888	5111.240723	92.38677216	93.41832733	5308.672852	1.544269443	2.182862282
8/14/2004 19:55	8.705016136	93.69747162	200.1363068	385.0108948	378.8091125	41.88910294	46.77870941	43.85508728	77.81090546	Bad Input	129.8762512	181.0475006	198.2117615	200.5448761	203.3427734	6.145138741	5074.106445	92.35359192	93.47294617	5369.365723	1.545143127	2.180593491
8/14/2004 20:00	8.688711166	93.72035217	200.2355042	385.0282593	378.8091125	41.88909912	47.02591324	43.37888718	77.94197083	1.400799632	129.8228455	180.8330383	198.5479431	200.8070068	203.3839874	6.13724184	5060.20459	93.58921051	93.527565	5314.612305	1.547154188	2.1795187
8/14/2004 20:05	8.705105782	93.92749786	199.9849854	385.0455933	378.8091125	41.88909912	46.83968735	43.28549957	78.08597565	1.400799632	129.7694397	181.0527649	198.0921326	200.9058838	203.4251862	6.142575264	5016.689453	94.64209747	93.58218384	5271.822266	1.54916513	2.17844367
8/14/2004 20:10	8.706748009	93.77872467	200.2157135	385.0629272	378.8091125	41.88909912	47.42637634	43.23056412	78.22998047	1.380886316	129.9645996	181.4713593	198.2804871	201.004776	203.9006195	6.14035511	5057.919434	94.44496155	93.61995697	5257.017578	1.551176071	2.177368879
8/14/2004 20:15	8.702151299	93.62995148	200.325592	385.0802612	378.8219299	42.012146	47.42638016	43.17563248	78.26692963	1.373332977	130.3874359	181.6361694	198.3073273	201.103653	204.0020447	6.165447235	5096.387695	93.67339325	93.58106232	5274.685059	1.553187013	2.17629385
8/14/2004 20:20	8.710242271	93.48117065	200.5519104	385.0705566	378.8859863	42.23320007	47.42637634	43.12069702	78.08660126	1.373332977	130.4212494	181.8009644	198.6160583	201.4220428	204.322525	6.1561203	5114.621582	94.36743164	93.54214478	5262.593262	1.54892385	2.172460794
8/14/2004 20:25	8.698759079	93.20353699	199.8579254	385.0532227	378.9500732	42.1672821	47.42637634	43.43162537	77.85882568	Bad Input	130.2946167	181.8108368	198.5061798	200.9342346	203.5921173	6.105752945	5008.691895	91.93958282	93.50324249	5348.62207	1.542891026	2.167849541
8/14/2004 20:30	8.708426476	92.72835541	199.6781464	385.0358887	379.0141602	41.78666687	46.96328735	43.39939499	78.13009644	1.379436612	129.6735382	181.2401733	198.1787872	200.6441803	203.2941589	6.045838833	4949.240234	92.90605164	93.46432495	5409.378418	1.536858082	2.163238049
8/14/2004 20:35	8.703660011	92.44178772	199.554306	385.0185242	379.0782471	41.83737564	47.04568863	42.86471176	78.38574982	1.379436612	129.4389801	181.1930847	198.2111511	200.393692	203.2941589	6.081947803	5026.949707	92.27385712	93.42321014	5329.823242	1.530825257	2.158626795
8/14/2004 20:40	8.696074486	92.64320374	199.7740479	385.0071106	379.1221619	41.88808441	47.12808609	43.48710632	78.46473694	1.355098248	129.6322632	181.1459808	198.2710876	200.3937073	203.2941589	6.132071972	5110.289063	93.71604919	93.37205505	5316.898438	1.527699351	2.155999422
8/14/2004 20:45	8.697798729	92.97647858	200.1055298	385.005249	379.0857239	41.74681854	47.21048737	43.51457214	78.54372406	1.345866442	129.8255463	181.1318665	198.6797791	200.393692	203.7687836	6.13081646	5141.568359	94.22666168	93.32090759	5267.463867	1.529316425	2.156609774
8/14/2004 20:50	8.707503319	92.45399475	200.3880615	385.0034485	379.0492249	41.71935654	47.29288101	43.54203796	78.62272644	1.400799632	130.0714874	181.2293243	198.6797791	200.8891907	203.2732849	6.104568481	5149.137695	94.07331085	93.2697525	5270.145508	1.530933619	2.157220125
8/14/2004 20:55	8.698583603	92.39295959	199.8767548	385.0015869	379.0127869	41.6918869	47.36540222	43.56950378	78.78419495	1.405148625	130.2057648	181.3153076	198.3765259	200.834259	203.2183533	6.159983635	5265.231934	94.51429749	93.21859741	5301.602539	1.532550573	2.157830238
8/14/2004 21:00	8.694088936	92.33192444	199.9042358	384.9997559	378.9762573	41.6644249	46.80672836	43.5969696	78.40471649	1.409955144	130.2551422	181.4012756	198.1787872	200.7793121	203.1634369	6.105471611	5143.234375	93.20063019	93.31573486	5293.228027	1.534167647	2.158440351
8/14/2004 21:05	8.701025009	92.27088928	199.9317017	385.0155029	378.9452209	41.63695526	47.55162048	43.43492126	78.77773285	1.409955144	129.982605	181.4872589	198.4108276	200.7243958	203.10849	6.080135822	5208.482422	94.00806427	93.45470428	5336.958008	1.537818551	2.159108639
8/14/2004 21:10	8.694924355	92.20985413	199.9591522	385.059906	378.9177551	42.02093887	47.20225143	43.35251999	78.29737091	Bad Input	129.9520874	181.4351044	198.4741211	200.6694489	203.0535583	6.035682201	5085.294922	92.76977539	93.59367371	5370.433105	1.544787645	2.15987134
8/14/2004 21:15	8.699514389	92.06241608	199.9866333	385.1042786	378.8902893	41.5093956	47.29190063	43.31241608	79.55687714	1.400799632	129.47966	181.2993011	198.2002106	200.7720642	203.096405	6.066652298	5220.503418	93.82200623	93.7326355	5347.34082	1.551756501	2.160634279
8/14/2004 21:20	8.700155258	92.02079773	200.2518311	385.1486816	378.8628235	41.59729004	47.42374039	43.28495026	79.29369354	1.445051432	130.006134	181.4970551	198.2826233	200.9698334	203.549942	6.149504185	5291.773926	93.67637634	93.68985748	5175.666992	1.558725595	2.16139698
8/14/2004 21:25	8.703482628	91.97918701	200.2254639	385.1930542	378.8353271	41.68518829	47.25827789	43.25748825	79.02658844	1.461836576	130.1981506	181.6724091	198.3650208	201.1847076	203.6501312	6.122262955	5274.753418	94.39336395	93.51547241	5241.401367	1.565694571	2.162159681
8/14/2004 21:30	8.703085899	91.93756866	200.1990967	385.2003479	378.8025818	41.99456787	47.42308044	43.23001862	78.81713104	1.461836696	130.390152	181.254303	198.218338	201.1847076	203.4128265	6.13213253	5346.627441	94.62111664	93.34107971	5238.453613	1.561882854	2.156657457
8/14/2004 21:35	8.685323715	91.60681152	200.1727295	385.2069092	378.7662659	42.16449738	47.67687225	43.56346512	78.60765839	1.486251354	130.224472	181.6460419	198.2816162	201.1847382	203.5182953	6.080175877	5198.223145	92.63779449	93.16668701	5327.237793	1.557850957	2.151027441
8/14/2004 21:40	8.699193954	91.49694061	200.146347	385.2134399	378.7299194	42.50035095	47.65205383	44.08027267	79.01548004	1.492049813	129.8564453	181.3955536	198.4134521	201.1847382	203.586853	6.054193974	5160.302246	92.17391205	93.10369873	5320.273926	1.55381918	2.145397425
8/14/2004 21:45	8.694189072	91.41845703	199.876236	385.2199707	378.693634	42.35652924	47.61327744	43.59708023	79.27111816	1.497491121	129.9034882	181.1689148	198.5452881	201.1847076	203.5446625	6.081551552	5206.839355	93.54075623	93.22248077	5332.471191	1.549787283	2.139767408
8/14/2004 21:50	8.702328682	91.33998108	199.9311676	385.1407776	378.6573181	42.15677261	47.57450104	43.56412125	79.38156891	1.483199596	129.9505463	181.2316895	198.3897247	200.6786194	203.2124176	6.119205475	5337.431152	93.51252747	93.34125519	5224.460938	1.552875638	2.139908075
8/14/2004 21:55	8.695409775	91.2614975	199.986084	385.0374756	378.7496643	41.67551804	46.97812271	43.53116226	78.96908569	1.483199716	129.9975891	181.2944641	198.4441833	200.7152405	203.6303558	6.119395733	5172.823242	95.65645599	93.46003723	5288.399902	1.557972431	2.141676426
8/14/2004 22:00	8.698508263	91.08424377	200.0410156	384.9341431	378.844635	42.15277863	47.58070374	43.49820328	79.56725311	1.510116935	130.044632	181.357254	198.4728546	200.7518616	203.1771545	6.087661266	5245.188965	94.52765656	93.57881927	5269.899902	1.563069344	2.143444538
8/14/2004 22:05	8.709395409	91.18724823	200.0959473	384.83078	378.9395447	41.68804169	47.61948013	43.11520767	79.33293915	1.540421844	130.1662292	181.6460419	198.5014954	200.7884674	203.259552	6.151515484	5292.55957	92.38983917	93.61008453	5276.564941	1.568166137	2.145212889
8/14/2004 22:10	8.698433876	91.29025269	200.027832	384.7877808	379.0345154	42.10004044	47.65825653	43.84911728	78.95480347	1.541184783	130.0487366	181.2406464	198.5301666	200.874176	203.6395874	6.094216347	5113.050293	93.89706421	93.63955688	5274.343262	1.570734739	2.145718098
8/14/2004 22:15	8.707579613	91.69468689	200.2882385	384.8433228	379.1294861	42.19077682	48.04602051	43.99560547	79.39024353	1.528977156	129.6496124	181.4054413	198.4688263	201.0206604	203.5077515	6.055507183	5178.916992	91.98088074	93.66903687	5295.791504	1.5691787	2.144162178
8/14/2004 22:20	8.697492599	91.55226898	200.1383972	384.8989258	379.0220032	42.22955322	48.47318268	44.04185867	79.53075409	1.528977275	129.7527924	181.6328583	198.3622589	200.9342194	203.1491394	6.108212471	5291.935059	93.70479584	93.69851685	5278.701172	1.567622542	2.142605782
8/14/2004 22:25	8.705511093	91.49693298	200.3181763	384.9544067	378.9145508	42.26832962	47.89001083	43.72167206	79.64858246	Bad Input	129.8559723	181.3955536	198.3073425	200.8777313	203.6099854	6.13177824	5088.459961	94.31201172	93.6241684	5251.506348	1.566066384	2.141049862
8/14/2004 22:30	8.702192307	91.72216034	199.9718018	385.0099487	378.8070679	42.55488586	47.78014755	44.13037109	79.76641846	1.507614374	129.9591522	181.675705	198.2524109	201.2691193	203.6998749	6.078823566	5169.585449	93.5537262	93.47462463	5283.870605	1.564510226	2.139493704
8/14/2004 22:35	8.705931664	92.10412598	199.8253326	385.0420532	378.699585	41.70891953	47.33408737	43.45610428	79.88204956	1.507614374	130.0623322	181.2185059	198.197464	200.8155823	203.7897797	6.111886024	5232.619629	94.21127319	93.32508087	5262.796387	1.56164825	2.137448311
8/14/2004 22:40	8.693716049	92.32386017	199.5894623	385.0357971	378.7316284	42.24506378	47.44361496	43.55027771	79.55905151	1.524181604	130.1594849	181.3126831	198.15242	200.8161316	203.8796692	6.126059532	5121.739258	93.15355682	93.17554474	5279.555664	1.556655645	2.134605408
8/14/2004 22:45	8.695615768	92.62856293	200.1300049	385.029541	378.8567505	41.77571487	47.59573746	43.74968719	79.28642273	1.528977275	130.0701141	181.4068604	198.5400085	200.8435974	204.0720367	6.106905937	5156.874512	93.39790344	93.02600098	5280.495117	1.551662922	2.131762505
8/14/2004 22:50	8.705985069	93.11014557	200.1300049	385.0233154	378.981842	42.5008316	47.91418457	43.83208466	79.09776306	1.551103234	129.9807434	181.5867157	198.5769348	200.8710785	203.3703461	6.112296104	5198.223145	93.81656647	93.0488205	5277.483887	1.546670198	2.128919363
8/14/2004 22:55	8.693349838	93.70113373	200.1300049	385.0170593	379.1069031	42.04730606	47.69444656	43.82384872	78.95264435	1.556008101	129.8913574	181.4768524	198.1842957	200.8985291	203.2238617	6.083960533	5096.315918	93.60752106	93.19643402	5342.234863	1.541677356	2.126076221
8/14/2004 23:00	8.684469223	93.99868774	200.1300049	384.995575	379.2319946	41.95633698	47.18642807	43.78759003	79.16474152	1.553392172	129.71315	181.3670044	198.239212	200.6837463	202.9612885	6.060487747	5092.29248	92.2879715	93.34404755	5318.350586	1.541577578	2.12676692
8/14/2004 23:05	8.69005394	94.28974152	199.7169189	384.9737854	379.2402344	41.89041519	47.31826782	43.68317413	79.38430786	1.541184783	129.8087769	180.920929	198.2941589	200.7381287	203.1260681	6.10085535	5130.998535	93.43412781	93.4916687	5345.524414	1.541577578	2.12752986
8/14/2004 23:10	8.710196495	94.36299133	199.8634186	384.9519958	379.1706238	41.33932495	47.66368866	43.63043594	79.26319122	1.537888765	129.9044037	181.2043915	198.3490601	200.8205109	203.290863	6.138255119	5194.433105	92.85590363	93.63928223	5220.615234	1.541577578	2.128292322
8/14/2004 23:15	8.708499908	94.43623352	200.1884155	384.9301758	379.1009521	41.14156723	47.38023376	43.57770157	79.14206696	1.52287364	130.2658081	181.5290375	198.4040222	200.9029236	203.3296051	6.145851612	5223.265137	93.28760529	93.58940887	5256.185059	1.541577578	2.129055023
8/14/2004 23:20	8.708664894	94.50948334	199.7344971	384.9318848	379.031311	41.52936172	47.26025772	43.52496719	79.02095032	1.559495807	130.0452271	181.2818298	198.0970459	200.9853058	203.2060089	6.136540413	5205.364258	93.22183228	93.5355072	5293.014648	1.540306449	2.130331755
8/14/2004 23:25	8.70707798	94.8761673	199.7345123	384.9401855	378.9616699	41.62353516	47.6083107	43.47223282	78.87216949	1.559495807	129.8246613	181.1664886	198.3600616	200.5782776	203.0823822	6.07732439	5124.333984	93.1401062	93.4815979	5301.175293	1.538676858	2.131753206
8/14/2004 23:30	8.698278427	94.89281464	199.7344971	384.9485474	378.9311523	42.0454216	47.74015427	43.43492126	78.98188782	1.538132906	129.8916779	181.1939545	198.0957336	199.8795319	202.9925842	6.095766544	5126.071289	93.70555878	93.4276886	5343.858398	1.537047386	2.133174896
8/14/2004 23:35	8.695646286	95.40086365	200.209137	384.9568481	378.9006653	42.07681274	47.61095047	43.86669159	79.09161377	1.516006947	130.0145721	181.2214203	198.2934875	200.6540833	203.2397766	6.118844986	5127.952148	94.26786804	93.32642365	5291.305176	1.535417676	2.134596348
8/14/2004 23:40	8.701668739	95.38850403	200.1443939	384.96698	378.8701172	42.10820389	47.49021149	43.86669159	79.20133209	1.507614374	130.1374359	181.2488861	198.3106232	200.8188782	203.4813843	6.120313644	5104.21875	94.2869339	93.14789581	5327.259277	1.532281756	2.134912014
8/14/2004 23:45	8.702032089	94.89547729	200.0245514	384.980072	378.8396301	42.13959122	47.42082214	43.86669159	79.20853424	1.507614493	130.2603149	181.2763519	198.3040161	201.1253967	203.3495331	6.171983719	5139.171387	94.57344055	92.96936798	5206.430664	1.526688099	2.133422613
8/14/2004 23:50	8.700850487	94.63097382	200.0838776	384.9931335	378.8091125	41.36832809	47.3514328	43.22507095	78.97774506	1.498458862	130.2927551	181.1022186	198.0422363	200.7958069	203.2177124	6.166258812	5173.751953	93.47412109	92.79083252	5217.047852	1.521094441	2.131933451
8/14/2004 23:55	8.701872826	94.43173981	199.6421967	385.0062256	378.8436279	41.56608963	47.05722427	43.07857895	78.24179077	1.499128819	130.1159973	181.0472717	197.9009857	200.5839081	203.0746918	6.095937729	5040.089355	92.64580536	92.61228943	5311.899414	1.515500665	2.13044405
8/15/2004 0:00	8.701004028	94.4393692	199.5736389	385.0058289	378.8781433	41.65673447	47.55821228	43.06906509	78.53825378	1.499313235	129.5892181	180.9923401	197.7597351	200.2091217	203.1910248	6.066371441	5034.376953	92.28682709	92.58726501	5361.247559	1.51271832	2.1298244
8/15/2004 0:05	8.703391075	94.44699097	199.7055054	384.9440613	378.9126587	41.73913193	48.03283691	43.16794205	79.15117645	1.489303231	129.7469025	180.9374084	198.1590118	200.7325134	203.3073578	6.083981037	5100.231934	93.61019135	92.81268311	5327.067383	1.522743464	2.133166075
8/15/2004 0:10	8.711447716	94.45463562	199.837326	384.8823242	378.9471741	41.8215332	47.64317703	43.00973892	79.15124512	1.489303231	129.9045715	180.8824768	198.3633423	200.9302826	203.4236755	6.117685318	5123.381348	93.77536774	93.03810883	5251.270996	1.532768607	2.136507988
8/15/2004 0:15	8.694875717	94.46226501	199.9866333	384.8205261	378.9616699	41.88909912	47.78966141	43.52654648	79.00056458	1.489303231	129.8939514	181.5405731	198.474823	201.2770233	203.4721375	6.137340546	5229.525391	93.56174469	93.26352692	5237.320801	1.542793632	2.139849663
8/15/2004 0:20	8.718466759	94.35803986	199.7394409	384.7587585	378.9616699	41.78626251	47.62413406	43.39470673	78.84986877	1.495254397	129.9134827	181.2769012	198.5347443	201.0572662	203.3622894	6.14426136	5272.206543	92.80448914	93.48894501	5229.736328	1.552818775	2.143191338
8/15/2004 0:25	8.69553566	94.15966797	199.6817474	384.8404541	378.9616699	42.10004044	47.69005203	43.57664871	78.70199585	1.495406985	129.9330139	181.2769012	198.1754913	200.670578	203.0417938	6.092758179	5173.847168	92.59010315	93.47476196	5282.460938	1.550946593	2.141525269
8/15/2004 0:30	8.696914673	93.96130371	199.7831726	384.9250793	378.9616699	41.9682045	47.69005585	43.19431305	78.98538971	1.495406985	129.9525452	181.2769012	198.1611938	200.5184479	203.1045685	6.077950478	5213.838379	93.68610382	93.45569611	5333.262207	1.548831582	2.139756918
8/15/2004 0:35	8.69773674	93.8911438	200.103653	385.0097046	378.9490356	41.68804169	47.03085327	43.26117325	79.22933197	1.489303231	129.9720764	181.2769012	197.8755646	200.1563873	203.1673431	6.112216473	5281.006836	93.81771088	93.43661499	5294.210938	1.54671669	2.137988806
8/15/2004 0:40	8.698667526	93.97171783	199.7312012	385.0942993	378.9157104	42.15277863	47.10995865	43.40243149	79.37047577	1.489303231	130.0457764	181.2769012	198.0276794	200.7051544	203.2301178	6.132120609	5284.466797	92.47909546	93.41753387	5222.602051	1.544601679	2.136220455
8/15/2004 0:45	8.704100609	94.05229187	199.7445068	385.0981445	378.8824158	41.98138428	47.28926086	43.54368591	79.5116272	1.49685657	130.0161743	181.4381409	198.2710724	200.7875671	203.2929077	6.125675678	5370.662109	93.25216675	93.34822083	5197.009277	1.543068051	2.135477781
8/15/2004 0:50	8.710242271	94.13285065	199.770874	385.043457	378.8490906	41.74011993	47.95373535	43.37888718	79.29670715	1.52287364	129.9914093	181.4888611	198.230423	200.6573639	203.0898285	6.148425102	5325.861816	93.21421051	93.24252319	5169.835449	1.541955709	2.135477781
8/15/2004 0:55	8.69659996	94.21341705	199.7972565	384.9888	378.8157654	41.93787766	47.42638016	43.86669159	79.04106903	1.52287364	129.9511719	181.539566	198.1755066	200.9919128	203.4194031	6.134177685	5311.293945	92.43797302	93.13681793	5186.391602	1.540843368	2.135477781
8/15/2004 1:00	8.700865746	94.08123779	199.8236237	384.9341125	378.8727417	42.11103058	47.42637634	43.86669159	79.05823517	1.541184783	129.9109344	181.4779663	198.1205444	200.6705627	203.6435547	6.136842728	5327.819824	92.58056641	93.0311203	5268.532227	1.539731026	2.135477781
