	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date Time	DeC2FeedFlow.m	DeC2AmbTemp.m	DeC2FeedTemp.m	DeC2OvhdPress.m	DeC2ProdPress.m	DeC2ProdTemp.m	DeC2OvhdTemp.m	DeC2RefTemp.m	DeC2Tr39Temp.m	DeC2Tr9Temp.m	DeC2Tr1Temp.m	DeC2RebAVapTemp.m	DeC2BtmTempA.m	DeC2BtmTempB.m	DeC2RefFlow.m	DeC2ProdFlow.m	DeC2RebSteamA.m	DeC2RebSteamB.m	DeC2BtmFlow.m	DeC2TopDeltaP.m	DeC2Bott.DeltaP.m	% C3 IN C2 COMP
Date Time	10f010.pv	11T0030.PV	10T0003.PV	10p012.pv	10P020.PV	10T0015.PV	10T0009.PV	10T0010.PV	10T013.PV	10T014.PV	10T0006.PV	10T0002.PV	10T0004.PV	10T0005.PV	10f015.pv	10F016.PV	10f012.pv	10f021.pv	10fz013.pv	10P010.pv	10P011.pv	10A100C3.PV
8/2/2004 2:25	7.937595844	95.25779724	201.1847229	384.9733276	379.1156311	39.3841362	42.33787918	41.31669235	58.16126251	129.0505829	181.5504608	199.1478119	201.8990021	204.5624695	6.252607822	4953.643555	88.03198242	88.64458466	4670.518555	1.585170746	2.082710981	0.261925131
8/2/2004 2:30	7.942564487	95.26998901	200.7074585	384.9550476	379.0462646	39.3841362	42.31151199	41.37162399	56.71763229	127.6799698	180.9051208	198.6905518	201.8602142	204.3704529	6.249934196	4957.464355	88.78340149	88.46286011	4769.642578	1.588282824	2.083961964	0.259407341
8/2/2004 2:35	7.938589573	95.84979248	200.8393097	384.9367371	378.9768982	39.85876083	42.28514481	41.42655945	56.70980453	127.1813965	181.0369568	198.7505035	201.3482056	204.4903107	6.235639572	5011.381836	89.99707794	88.40563965	4725.592773	1.59139502	2.085212946	0.261619925
8/2/2004 2:40	7.948477268	95.83452606	201.5077515	384.918457	378.9075928	39.42588425	42.30604172	41.48148727	57.61467361	127.6485519	181.38237	198.8104095	201.9625854	204.6101532	6.241981506	5105.265625	90.34794617	88.34841919	4541.63623	1.594507217	2.086463928	0.236555696
8/2/2004 2:45	7.938803196	95.29465485	201.837326	384.900116	378.8382568	39.53575134	42.33350754	41.38563538	58.56319046	128.7463074	181.3093567	198.8511658	201.8893433	205.0080872	6.251137257	5138.532227	89.06035614	88.29119873	4506.387695	1.597619295	2.087714911	0.225836977
8/2/2004 2:50	7.945017815	95.17080688	201.3429413	384.895874	378.8293152	39.64562225	42.36097336	41.42683411	57.66777802	129.0402985	181.2079315	199.0950775	201.8161011	205.0080872	6.246494293	4867.72168	89.0692215	88.23397064	4569.899414	1.593198299	2.087014914	0.194860682
8/2/2004 2:55	7.939054966	95.10422516	200.7741394	384.9146118	378.8641663	39.75548935	42.38844299	41.46803284	55.86108017	127.3439789	180.7759094	199.2049408	201.7428589	205.0080872	6.18527174	4813.578125	88.33834839	88.67974091	4780.090332	1.576486707	2.083131552	0.18834281
8/2/2004 3:00	7.79171133	94.69237518	200.631012	384.9333191	378.8989868	39.74764252	42.41590881	40.95303726	56.1875267	126.7165146	180.9223938	198.6006622	201.4239197	204.3639679	6.046921253	4978.316895	89.71335602	89.48975372	4739.927734	1.559774637	2.079248428	0.192266628
8/2/2004 3:05	7.651234627	94.63896179	201.6593475	384.9520569	378.9338074	39.39731979	42.51615906	41.53972244	59.25657272	128.8018494	181.4548798	199.4180756	201.7064362	205.2322083	6.049476624	5132.78418	90.69070435	90.29976654	4452.48877	1.543062925	2.075365067	0.189367354
8/2/2004 3:10	7.630213261	94.58555603	202.4196472	384.9707947	379.0141602	40.03894806	42.47496414	41.6385994	60.24903107	133.1287689	182.7033997	200.0360718	202.8228302	205.5387421	6.199574471	4720.705566	86.55506897	87.58106232	4207.156738	1.526351213	2.071481943	0.186162904
8/2/2004 3:15	7.63985157	94.53215027	201.3561249	384.9711609	379.2765503	39.92633057	42.4337616	41.38283157	54.68306351	130.7916718	182.2393188	199.7888641	202.7865906	204.9289703	5.978136063	4477.423828	84.38215637	84.38034058	4660.798828	1.478295088	2.055502415	0.186162904
8/2/2004 3:20	7.245246887	94.47872925	200.8626709	384.9711609	379.5389709	40.00873184	42.27143097	41.77291107	54.616539	127.8643112	181.7559204	199.1899872	201.4747772	204.2796783	5.427778244	4543.267578	85.92906952	84.56227112	4811.236328	1.429599285	2.039275885	0.152592555
8/2/2004 3:25	7.187926292	94.30158234	201.8043823	384.9711609	379.8013306	40.0911293	43.15476227	41.81411362	61.90679932	132.4189148	183.3599701	199.3877411	202.3185577	205.3508606	5.725931644	4766.934082	85.47052765	84.74420929	4040.226318	1.380903363	2.023049593	0.152592555
8/2/2004 3:30	7.169011593	93.8164978	201.7219696	384.9711609	380.0637512	40.17353058	42.4691925	41.85531235	57.41447449	136.0635681	184.5036774	199.7476807	202.8986511	205.0805969	5.93995142	3943.276367	78.45201874	79.32409668	4019.290527	1.332207441	2.006823063	0.192266613
8/2/2004 3:35	7.143177986	94.06826782	200.6771545	384.9812622	380.2789612	40.35033798	42.41645813	42.24506378	51.68508148	129.7955322	183.2940369	199.0884705	202.1207886	203.6105957	5.334733486	3787.571533	77.24539948	77.07247925	4755.458496	1.283511639	1.992444992	0.192266613
8/2/2004 3:40	7.058488846	94.22790527	200.5189514	384.9987488	380.3053894	39.66205597	42.41646194	41.62541962	56.86360931	128.0231171	182.5908813	197.9599304	201.115509	202.6217804	5.156089783	4207.005859	80.3835907	78.25946808	4363.298828	1.28151834	1.979405046	0.192266613
8/2/2004 3:45	7.051301479	93.8878479	201.5406952	385.0161743	380.3317566	39.74116516	42.41645813	41.62541962	60.40757751	131.484726	183.6499939	198.5215607	201.7687836	203.8215179	5.602112293	4163.824707	77.51683044	79.44645691	3819.931885	1.280478239	1.966365218	0.240119651
8/2/2004 3:50	7.045117855	93.52854919	201.0792542	385.0335693	380.3582153	39.82026672	41.82317734	41.1409111	55.15427399	129.9215698	183.6499939	198.6448364	201.5710297	204.04039	5.426728249	3777.359619	75.79562378	77.45841217	4259.64502	1.279438138	1.953325152	0.241096243
8/2/2004 3:55	6.99911499	93.45225525	200.5613098	385.0444031	380.384613	39.8993721	41.8649292	41.19584274	55.44450378	127.1427841	182.5821075	198.7437134	201.1240845	203.4304047	5.222699642	4024.116455	78.55016327	76.33724976	4433.155273	1.278397918	1.946082473	0.198248222
8/2/2004 4:00	6.974974632	93.18247223	200.6554871	385.0444336	380.3815308	39.97847748	41.97479248	41.25077438	59.05654907	127.9015427	183.4094086	198.8425903	201.5670624	203.6633148	5.448261738	4273.016113	77.97822571	76.73622131	3936.615967	1.280236363	1.948298216	0.186162904
8/2/2004 4:05	6.977446556	93.45622253	201.7780151	385.0444336	380.3571167	39.6873703	42.38067245	41.30570984	58.40937424	129.1088715	184.1114655	198.9414673	202.0968323	204.4298706	5.541526794	4478.28125	76.48339844	77.13518524	3855.992432	1.284159184	1.95051384	0.186162904
8/2/2004 4:10	6.989068031	92.9706192	201.19133	385.0444336	380.3327637	39.70055389	42.28649521	41.36064148	56.68495178	128.1936188	183.4443512	198.8696289	202.0368805	204.1473541	5.387786388	4521.84375	76.14701843	77.51616669	4148.750488	1.288082004	1.952729583	0.144123659
8/2/2004 4:15	7.061083317	92.83633423	200.8309631	385.041748	380.3083191	40.14127731	41.90228271	41.36174011	56.86933517	127.2420425	182.9908142	198.6196136	201.9769592	203.3205261	5.369817257	4556.335938	76.44725037	77.89678192	4209.741699	1.292004824	1.955672145	0.128177747
8/2/2004 4:20	7.071223736	92.70204926	201.2770233	385.0271301	380.283905	39.95293427	42.54829407	41.36174011	57.05371094	127.3222351	183.1921692	198.7432098	202.0639954	203.2941742	5.393572807	4934.659668	77.79692841	78.27739716	4108.246582	1.296036959	1.961927056	0.154336467
8/2/2004 4:25	7.062669754	93.08634186	201.3883514	385.0124512	380.2717285	39.82415771	42.54829788	41.36174011	57.93054199	127.4607391	183.312027	198.8668365	202.2161255	203.9929199	5.476723671	5148.685547	78.17697906	78.65800476	4014.996826	1.30024755	1.968181849	0.17250587
8/2/2004 4:30	7.113871098	92.98038483	201.8043823	384.9978333	380.2684326	40.07135773	42.54829407	41.83636475	57.69620132	127.9042053	183.6055145	199.0570374	202.3682556	204.5158844	5.565306187	5048.302734	77.98830414	79.05239868	4001.00415	1.304458022	1.974436641	0.170903653
8/2/2004 4:35	7.139569283	92.84609222	201.6593628	384.9831543	380.2650757	40.25135803	42.54829407	41.61223602	56.83889389	127.7036514	183.3583221	198.9556274	202.4296875	204.7806702	5.591869831	4826.15918	78.45431519	79.45676422	4093.01416	1.308668613	1.980691433	0.164799958
8/2/2004 4:40	7.13313961	92.71180725	201.166275	384.9739075	380.2617798	40.10486984	42.54829407	41.83306503	56.63408279	126.8929138	182.8589783	198.8542023	201.8336334	204.0531769	5.497209072	4657.95752	78.49008179	79.86113739	4186.071289	1.312879086	1.986147404	0.164799958
8/2/2004 4:45	7.140171528	92.63710022	200.7463531	384.9891968	380.2584839	39.53268051	42.55968094	41.52873993	56.80346298	126.4953766	182.3711853	198.5896912	201.7762909	203.7028656	5.475478172	4634.961914	78.66832733	80.26551056	4239.54248	1.317997575	1.987963438	0.180059209
8/2/2004 4:50	7.242609978	92.77951813	201.2440643	385.004425	380.0999146	39.57662582	42.58964539	41.63420868	59.44883728	127.7855759	182.5909119	198.6995392	201.7189789	204.2961426	5.69455862	5023.926758	80.3443985	80.66988373	3971.30957	1.324597359	1.989779592	0.20142217
8/2/2004 4:55	7.245414734	93.11792755	201.7846069	385.0196838	379.9382019	39.62057114	42.61960983	41.3881073	56.93563461	128.3334656	182.6875916	198.8094177	201.6616364	204.8235016	5.760462761	4670.978027	78.85639954	80.85907745	4049.391357	1.331197023	1.991595745	0.20142217
8/2/2004 5:00	7.258720875	93.12556458	200.9342194	385.0349121	379.7764893	40.08289337	42.64957428	41.86660767	55.43046188	126.6112213	182.4678497	198.6896667	201.6043243	204.2302399	5.555943966	4621.655762	78.39441681	80.89245605	4308.225098	1.337796688	1.993411899	0.158696249
8/2/2004 5:05	7.278344631	93.13319397	200.6863861	385.0522461	379.6147766	40.30262756	42.67953491	41.82783127	57.19870758	126.385025	182.4344482	198.6764832	201.5670624	203.8426361	5.537009716	4769.409668	82.15687561	81.5704422	4261.631836	1.344396353	1.995147109	0.188342795
8/2/2004 5:10	7.366900921	93.14082336	201.9494019	385.0695801	379.4530945	39.82957077	42.73287582	41.78905487	60.8453598	128.7865906	183.4786224	199.0489197	202.4503937	205.1135559	5.999426365	5046.183105	79.97527313	82.82117462	3868.61792	1.3596102	1.99688077	0.1946318
8/2/2004 5:15	7.355525017	93.14844513	201.0726776	385.0869446	379.5151367	39.68831253	42.68013763	41.40129089	54.77004623	127.3570938	182.3975372	198.497818	201.6181641	204.0193024	5.724686623	4435.290527	79.66703033	80.21517944	4286.242676	1.377253652	1.998614311	0.177007362
8/2/2004 5:20	7.361430645	93.15959167	200.6573792	385.104248	379.5817566	39.54706192	42.68013763	41.90228271	55.70269012	125.7147446	181.1846008	197.9151001	201.3709564	203.4655609	5.570201397	4588.305176	82.72633362	80.164711	4464.879395	1.394897103	2.000347853	0.1886044
8/2/2004 5:25	7.354685783	93.22062683	200.7628479	385.0990601	379.6483765	39.37974548	42.68013763	41.31394958	59.37992096	127.3323822	181.9229126	198.0615845	201.2612	203.6852875	5.845857143	4830.229492	82.82398987	80.83503723	4063.298584	1.412540436	2.002342939	0.201422185
8/2/2004 5:30	7.358269215	93.28166199	201.5538788	385.0775757	379.7149963	39.78878784	42.205513	41.23154449	58.51160812	128.9797668	182.4054413	198.5604095	201.3930359	204.7180328	5.930943012	4678.310059	81.68803406	81.50534821	3998.632568	1.425761342	2.00452733	0.20142217
8/2/2004 5:35	7.353755474	93.34269714	201.0100403	385.0560913	379.7793884	39.83949661	42.22455978	41.01631927	55.78533173	127.9061203	182.1997681	198.6298065	201.7590485	204.142334	5.753569603	4597.279785	81.1368866	81.28143311	4353.21582	1.418835282	2.006711721	0.192266613
8/2/2004 5:40	7.329611778	93.4037323	200.9551239	385.0345764	379.8404236	39.89020538	42.7592392	41.75209808	56.5092926	127.4409866	182.1997681	198.6992035	201.8826447	204.2155762	5.675148487	4573.499023	82.24738312	81.03927612	4302.413574	1.411909342	2.008895874	0.195562616
8/2/2004 5:45	7.290145874	93.61645508	200.900177	385.017334	379.9014282	40.18177032	42.70430374	41.72343826	57.78547668	128.390152	182.331604	198.7686005	202.0062561	204.2888336	5.751069546	4623.345703	82.22968292	80.79712677	4123.007324	1.404983282	2.00987649	0.210577711
8/2/2004 5:50	7.284157753	93.94408417	200.8452454	385.0195313	379.9624023	40.09937286	42.59444046	41.69477844	57.73130035	129.2170563	182.9399719	199.1280365	202.4635773	204.5861969	5.816833973	4624.560059	81.47029877	80.55496216	4110.510742	1.398057342	2.005372286	0.177007362
8/2/2004 5:55	7.290780067	93.93100739	200.7903137	385.021698	380.023468	39.9510498	42.48457336	41.66611862	56.89474106	129.4538727	182.6574402	198.52948	201.8834839	204.0984039	5.794396877	4553.669922	79.4797287	80.32056427	4142.896484	1.3919909	2.00086832	0.177007377
8/2/2004 6:00	7.281746864	93.91792297	199.9190826	385.0238953	380.0600586	39.80382919	42.30009079	41.6374588	55.70930481	127.9724579	182.2722778	198.0930939	201.2928467	203.0370636	5.618689537	4448.121582	80.22858429	80.09883118	4345.802246	1.389841199	1.996364236	0.189214766
8/2/2004 6:05	7.293038368	94.23993683	200.0601501	385.0260315	380.0600586	39.69396591	42.38607788	41.43424988	56.94174576	127.4925537	182.0403748	197.6646118	200.5914612	202.6481476	5.621264935	4573.33252	82.61817932	79.87709045	4296.560547	1.387691617	1.991860271	0.189214766
8/2/2004 6:10	7.286141872	94.86068726	200.2578888	385.0090332	380.0600586	39.62144852	42.47205734	41.49357605	59.1430397	128.7319641	182.2201538	197.8843384	200.7839355	203.2414246	5.831404209	4812.328613	80.79298401	79.65535736	4021.405762	1.385541916	1.993585467	0.179937139
8/2/2004 6:15	7.274048328	95.27738953	200.596405	384.9915771	380.0600586	39.77702332	42.55804062	41.49357605	57.26309967	128.5235138	182.5952911	198.2475281	201.052887	203.9850006	5.828327656	4667.002441	80.12482452	79.43362427	4077.077637	1.383392215	1.995438099	0.164799958
8/2/2004 6:20	7.253768921	95.8302536	200.2750549	384.9741211	380.0600586	40.08444214	42.64402771	41.49357605	55.36515427	127.6039886	182.5952911	198.2004395	201.052887	203.5578613	5.643727303	4544.600098	79.47732544	79.42964172	4274.642578	1.380864024	1.997290373	0.164799958
8/2/2004 6:25	7.267151356	95.87602997	200.5041199	384.9566956	380.0600586	39.96811295	42.82516098	41.49357605	57.47642899	127.2913818	181.9328003	198.1533661	201.052887	203.0662689	5.625903606	4821.921875	81.15557098	79.58336639	4216.492676	1.378228903	1.999142766	0.164799958
8/2/2004 6:30	7.257400036	96.3807373	200.8854523	384.943512	380.0600891	39.85178375	42.47182846	41.49357605	58.73806	128.7060242	182.3052368	198.1425476	201.052887	203.1604309	5.798480034	4884.551758	80.74433899	79.73707581	4050.907715	1.37559402	2.000067949	0.200689718
8/2/2004 6:35	7.227521896	98.24365997	200.6876984	384.9316101	380.0600586	39.65406418	42.69991302	40.96621704	57.26706696	129.3916931	182.2670135	197.8837891	201.052887	203.7358246	5.827332497	4810.02002	79.81368256	79.77863312	4014.56958	1.372958899	2.00073123	0.165715516
8/2/2004 6:40	7.18051672	99.05209351	200.4068909	384.9196472	380.0600586	39.68876266	42.21078873	41.24308014	55.65202713	128.396759	182.2010956	197.856308	201.2242737	203.0436707	5.624195099	4673.358887	79.24878693	79.30924225	4297.607422	1.366988897	2.00139451	0.19098483
8/2/2004 6:45	7.188993454	99.72411346	200.0097198	384.9076843	380.0367737	39.72345734	42.27143097	41.02034378	56.80928802	127.570549	181.6724091	197.8288574	200.2189941	202.5712433	5.591668606	4734.202637	79.25198364	78.83985901	4260.37207	1.355577707	2.002057791	0.198370308
8/2/2004 6:50	7.18463707	100.880455	200.256897	384.9017029	379.9755249	39.75815201	42.14838409	41.08972931	58.85647202	128.8174133	182.6743774	197.8013916	200.9052277	203.2704315	5.788115978	4948.870605	79.76546478	78.37047577	3945.90918	1.344166517	2.002721786	0.198370308
8/2/2004 6:55	7.158399105	102.0404739	200.5835419	384.9226685	379.9142761	40.16331482	42.42963791	41.15912247	57.06320572	129.1074829	182.6277466	197.773941	200.8173218	203.1385956	5.761748314	4721.705078	78.35055542	77.9010849	4081.62793	1.332755327	2.003389359	0.191122159
8/2/2004 7:00	7.149991512	102.0706863	200.2254486	384.9436646	379.8529968	40.09739685	42.27143097	41.228508	55.60106277	127.7266769	182.5263214	197.8590698	200.7294464	202.7931671	5.558275223	4686.712891	78.38610077	77.71596527	4248.216309	1.321344137	2.004056692	0.183111057
8/2/2004 7:05	7.150975704	102.1317139	200.1626587	384.9646301	379.791748	39.6873703	42.54829407	41.28263092	57.33970261	127.9427948	182.3184204	197.3613739	200.3014221	202.928299	5.574447632	4807.044434	79.43380737	77.73670197	4134.950195	1.316020966	2.004724026	0.192388684
8/2/2004 7:10	7.168111324	103.3707809	200.0998688	384.9856262	379.7283936	39.6873703	42.08026505	41.22989655	58.21217346	128.660553	182.71875	197.9722443	200.7676392	203.0931244	5.730179787	4850.772949	79.59398651	77.75743866	3940.931396	1.320630789	2.005391359	0.204038039
8/2/2004 7:15	7.218623161	102.3508453	200.0370941	384.9972534	379.6619263	39.86315536	41.96067429	41.37492371	57.25608063	128.8904572	182.5389709	197.7832489	200.6477966	203.300766	5.750822544	4804.187988	78.44905853	77.77816772	4039.329102	1.325240731	2.005561829	0.186162904
8/2/2004 7:20	7.213629246	102.8653717	199.6158295	384.9935913	379.5954895	39.67913055	42.1490097	41.36174011	55.30991745	127.3210831	182.2063751	197.6492462	200.5279083	202.641571	5.606628895	4602.183105	78.48188019	77.79890442	4245.866699	1.329850674	2.004920959	0.213629574
8/2/2004 7:25	7.199316502	100.096756	199.6890869	384.9899292	379.5289917	39.76153183	41.98468018	41.36174011	56.84377289	126.3947754	181.6987762	197.6382446	200.2157135	202.3004303	5.576463699	4826.206543	80.13587952	78.20906067	4202.862793	1.334460497	2.004280329	0.213629574
8/2/2004 7:30	7.23595047	102.6383209	200.2618713	384.9862366	379.4625244	39.84393311	42.69606781	40.89371109	58.58190536	127.766037	182.0600281	197.2921753	200.693161	202.8591003	5.807086468	4951.918457	80.06016541	78.62715912	3949.904053	1.341941595	2.003639698	0.210577711
8/2/2004 7:35	7.264351368	101.9461746	200.770752	384.9825745	379.4145203	40.14881134	42.72353363	41.64204407	57.91589355	128.9254456	182.8062439	197.767334	200.7873383	203.390213	5.864662647	4840.037109	79.40934753	79.04525757	3985.473145	1.35023272	2.002998829	0.165715516
8/2/2004 7:40	7.267044544	98.58882904	200.3047028	384.9711914	379.3798218	40.12548828	42.75099945	41.67070389	55.92791748	126.9322739	181.8240356	197.7948151	200.881485	203.2960358	5.711416721	4642.88916	79.43024445	79.46336365	4256.59082	1.358523726	2.004589319	0.164799958
8/2/2004 7:45	7.296200275	97.98547363	200.209137	384.9472351	379.3451843	40.07478333	42.77846527	41.69936371	56.56422424	126.1568069	181.7976532	197.8222656	200.280304	203.0041199	5.635652065	4807.615234	80.71000671	79.8814621	4261.247559	1.366814852	2.009819746	0.164799973
8/2/2004 7:50	7.342821598	97.46893311	200.2618561	384.9232483	379.3104553	40.12244415	42.80593109	41.72802353	58.7694931	127.1602554	182.3670349	197.8497467	201.1319885	203.2458344	5.848335266	4943.87207	81.36119843	80.3781662	4019.931396	1.377375484	2.015050411	0.189443648
8/2/2004 7:55	7.342363834	97.58545685	200.6489868	384.899292	379.2820435	40.11255646	42.64811707	41.75668335	58.3692131	128.1523438	182.2434387	197.8771973	201.0356445	203.4622498	5.953687668	4950.275391	81.38980865	80.8764801	3967.336182	1.398275733	2.020280838	0.207983658
8/2/2004 8:00	7.347307205	97.52586365	200.4691925	384.8883667	379.2820435	39.89831543	42.29779816	41.45503616	56.32709885	128.1180115	182.1198425	197.8574219	200.8835297	203.2974396	5.90104723	4694.234863	80.14206696	81.37478638	4175.454102	1.419175982	2.024632215	0.198370308
8/2/2004 8:05	7.350077629	97.25526428	200.2896881	384.9368896	379.2820435	39.63298798	42.28461456	41.35362244	55.87420273	126.6740189	181.8042603	197.7750092	200.6705475	202.5163116	5.785442829	4788.381348	80.91925812	81.87310028	4335.462402	1.440075994	2.024978876	0.216681421
8/2/2004 8:10	7.545677185	96.9728775	200.3629303	384.9854431	379.2820435	39.5505867	42.28461456	41.25220871	57.77367783	126.6045074	181.8042603	197.4503632	200.7438049	202.5954285	5.931223392	4949.96582	82.77985382	82.39308167	4159.325195	1.460976243	2.025325537	0.216681436
8/2/2004 8:15	7.558153152	97.32077789	200.5387115	385.0339966	379.2820435	39.46818542	41.83636093	41.02083969	59.21964264	127.7758026	182.2788696	198.1354675	201.1402283	202.946991	6.164323807	5202.959961	82.29707336	83.01180267	3990.087646	1.478383422	2.025672197	0.180791646
8/2/2004 8:20	7.564332962	98.07886505	200.1089172	385.08255	379.2528076	39.38578415	41.94183731	41.45402527	55.03219223	126.6771393	181.349411	198.0412903	200.8930359	202.7272644	6.029407978	4731.393555	81.71798706	83.63051605	4364.152832	1.479878545	2.026018858	0.180059209
8/2/2004 8:25	7.560426712	99.68656158	199.7529602	385.129425	379.2229614	39.30338669	42.39667892	41.49357605	55.2089653	124.7871323	180.5254059	197.6675568	200.5010376	202.4714813	5.815973759	4991.07666	84.42068481	84.24922943	4514.462402	1.481373549	2.026960611	0.208460107
8/2/2004 8:30	7.556175232	99.41617584	200.3767242	385.1757813	379.1931152	39.48961258	42.85680389	41.49357605	61.42856979	127.0531311	181.6460419	197.7407837	200.7835541	203.2809906	6.119913101	5606.540039	85.52667236	83.8171463	4044.050293	1.482868671	2.028069973	0.216681436
8/2/2004 8:35	7.574755192	98.28883362	200.2825775	385.2221985	379.1632385	39.83239365	42.58784485	41.49357605	60.71168518	130.3756866	181.6724091	198.6665955	201.3099823	203.6781464	6.215247154	5160.65918	82.53425598	83.53503418	3928.60498	1.484363556	2.029179573	0.216681421
8/2/2004 8:40	7.555742264	98.05872345	200.1884003	385.2685852	379.1579895	39.79750061	42.69192886	41.49357605	56.24348068	127.8450851	181.5669403	198.0812225	200.9902649	203.430954	6.092471123	5088.126953	82.39083099	84.0338974	4464.964355	1.484525442	2.030289173	0.222479954
8/2/2004 8:45	7.559617996	97.76024628	199.8900604	385.3149719	379.1928406	39.68117142	42.79601669	41.02554703	56.08752441	125.9434814	180.7679901	197.4009247	200.525528	202.8092957	5.921738148	5132.569824	84.41419983	84.53275299	4492.757813	1.478613973	2.030825377	0.228888825
8/2/2004 8:50	7.5656147	97.77489471	200.3541565	385.3098145	379.2276306	39.56483841	42.90010452	41.48883057	59.68474197	127.4404144	181.3230438	197.9282837	200.499176	202.8825378	6.100698948	5411.129883	85.01595306	84.2154007	4119.696777	1.472702384	2.030425549	0.256355494
8/2/2004 8:55	7.572908401	97.75089264	200.7681274	385.2901001	379.2624512	39.57201385	42.4691925	41.46245956	60.91769791	130.227066	182.165863	198.1480255	201.0397034	203.7127533	6.206323624	5518.083496	83.14653015	83.30699158	4017.816895	1.466790915	2.030025959	0.256355494
8/2/2004 9:00	7.552751541	98.22901154	200.2684479	385.2703552	379.2972717	39.99324417	42.44229889	41.43609619	56.20685196	128.9132385	181.9775238	198.1919708	201.2144012	203.9577637	6.092568398	5049.825684	81.92092896	83.49784851	4396.838379	1.460879326	2.029626369	0.256355494
8/2/2004 9:05	7.559892654	97.66777039	199.696579	385.2507019	379.2972412	39.86140442	42.46866608	41.409729	55.35905457	125.865036	180.9703827	197.7418365	200.5471191	202.7799835	5.882204533	5144.663086	84.22384644	83.71112823	4578.679688	1.459405541	2.029609203	0.207525879
8/2/2004 9:10	7.566697598	97.23349762	199.9437866	385.230957	379.2972412	39.54564667	42.49503326	41.38336182	59.51780701	126.8199692	181.4799347	197.4325714	200.6669769	202.7305298	6.04071188	5306.723633	84.66139984	83.69523621	4192.629883	1.465172172	2.031333685	0.207525864
8/2/2004 9:15	7.574419022	97.7922821	201.1253967	385.0924072	379.2972412	39.93786621	42.52140045	41.24308014	60.73244858	130.0091553	182.0415497	198.112854	200.7868195	203.6270447	6.217719078	5442.384277	83.22206879	83.61469269	3968.318848	1.470938802	2.033058167	0.22278513
8/2/2004 9:20	7.740707397	98.1374588	200.7958069	384.9513855	379.2972412	40.09321213	42.54776764	41.71770477	57.40776062	129.3264618	182.0679321	198.044754	200.9790649	203.4622498	6.205810547	4897.71582	82.05413055	83.48784637	4272.355957	1.476705194	2.034782887	0.213858455
8/2/2004 9:25	7.768583775	97.64907074	199.4905853	384.8104248	379.2972717	40.1791954	42.28461456	41.70452118	54.94400024	125.404213	180.1694336	197.370163	200.070694	201.9362183	6.042811394	4881.623535	83.87593079	83.36004639	4720.230957	1.482471824	2.036507368	0.213629559
8/2/2004 9:30	7.773705482	97.81911469	199.6004486	384.6694031	379.221344	40.26517487	42.77930069	41.59575272	58.09930801	124.154686	179.982666	197.269104	199.6026306	201.7164764	6.009418011	5380.064453	87.47062683	86.21279144	4457.039551	1.49943316	2.040217876	0.299081385
8/2/2004 9:35	7.782233238	97.98913574	200.7180328	384.5284119	379.1454163	40.35115433	42.69332123	41.70452118	64.19446564	128.3828278	181.7515106	197.9722443	200.6178284	203.3508606	6.199914455	5654.672363	86.65263367	87.50699615	3932.984131	1.534659863	2.045366764	0.299081415
8/2/2004 9:40	7.766015053	98.21111298	200.2750549	384.5854492	379.0694885	40.43714142	42.60733795	41.18705368	60.81454086	129.4412079	181.588913	198.3897247	200.9737854	203.1531067	6.243318081	4743.486816	84.68180847	86.15909576	4289.468262	1.564550638	2.050515413	0.262840658
8/2/2004 9:45	7.785461426	98.41456604	199.9388428	384.6464844	378.9935608	40.19627762	42.52135849	41.59575653	58.43745041	126.3899689	181.1714172	197.9151001	200.813385	202.8986511	6.248799324	5069.155273	84.47701263	84.81119537	4657.252441	1.570134163	2.055664063	0.222785115
8/2/2004 9:50	7.774659157	98.55738831	199.8109589	384.707489	378.9656982	39.76483154	42.43537521	41.21671677	58.65939713	125.8889542	180.6132965	197.4160004	200.3383331	202.8986511	6.252632618	5295.463867	87.06243896	85.29037476	4422.239258	1.575717807	2.06081295	0.32654807
8/2/2004 9:55	7.813666344	97.9373703	200.2425842	384.7685242	378.9726257	39.68243027	42.28461456	40.92337418	61.18992233	127.1977844	180.8330383	197.9678192	200.7892151	202.8986511	6.258809566	5422.008301	86.87055969	85.80683899	4147.853027	1.581301212	2.063081503	0.32654804
8/2/2004 10:00	7.832407475	98.10382843	200.191864	384.8675232	378.9795837	39.60002899	42.68672943	41.4793396	61.41987991	129.0827332	181.238678	198.5140228	201.0924377	203.5427856	6.262562752	5224.00293	86.18198395	86.24936676	4191.647461	1.586884975	2.064537764	0.32654804
8/2/2004 10:05	7.824317455	98.31599426	200.1411591	384.993927	378.9865112	39.5176239	42.91744614	41.40023422	60.01251221	128.5583038	181.1727295	198.3256836	200.728241	203.5051117	6.254079342	5139.616211	85.10086823	86.57124329	4493.868652	1.593051195	2.065994263	0.280770302
8/2/2004 10:10	7.873988628	97.88109589	199.6798706	385.1203613	378.9784851	39.43522263	42.55620575	41.32113266	58.33826828	126.7387848	180.6660309	197.6593323	200.4068909	202.5162964	6.232276917	5091.173828	85.46059418	86.89311218	4622.516602	1.60187304	2.067450285	0.280770302
