8.429578781,201.1082611
8.423321724,200.6573639
8.422515869,200.6573639
8.424077034,200.6573792
8.410603523,200.6573639
8.42538166,200.6573792
8.437963486,200.6818695
8.421014786,200.399353
8.415371895,200.15242
8.433131218,200.3501892
8.421658516,200.7303925
8.42097187,200.6289825
8.423977852,200.5275574
8.411664009,200.3353119
8.424255371,200.4294739
8.429779053,200.5236359
8.430341721,200.6178131
8.429639816,200.8632355
8.427734375,200.7111206
8.420887947,200.559021
8.412373543,200.4096375
8.424621582,200.437088
8.417057991,200.4645691
8.431702614,200.4920349
8.414922714,200.5194702
8.386943817,200.4530182
8.172430038,200.7254944
8.120914459,200.6156311
8.111330986,200.1695709
8.009109497,200.255249
7.990575314,200.7628479
7.896450996,200.7892151
7.799127102,200.3146057
7.702383518,200.3426056
7.710636616,201.052887
7.691641808,200.3475494
7.5025177,200.457428
7.492892265,200.8782043
7.487747192,201.4187317
7.475253105,200.6705627
7.492858887,200.2392426
7.485958576,200.8683167
7.475097179,200.921051
7.483504772,201.3231659
7.315950871,200.5387268
7.284554482,200.7839355
7.311616898,200.9126587
7.305337906,200.7328796
7.307008743,200.6006775
7.296517849,200.7984314
7.306268692,201.0313263
7.289974689,200.9114532
7.310396194,200.7915955
7.290757656,200.3014221
7.19769907,201.4220428
7.151768684,201.3272858
7.156254768,201.2036743
7.133060932,201.0800781
7.135868549,200.7414246
7.14631176,200.6590271
7.134739399,200.5766296
7.162962914,200.4942322
7.189665318,200.4118347
7.199660301,200.6105042
7.197412014,200.7569885
7.235939026,201.1803131
7.24845171,200.9526978
7.238380432,200.4260712
7.25178957,200.6058502
7.432523727,200.7855988
7.454321861,201.0067444
7.458174706,201.1166077
7.458785057,201.7460022
7.454805374,201.9343414
7.461531639,201.6405182
7.472518921,201.452179
7.461287498,201.1641693
7.467171192,201.1377869
7.464485645,201.1114349
7.47320509,201.0850677
7.462172985,201.0586853
7.464241505,201.1847229
7.464644432,201.1847229
7.459425926,201.1847229
7.470198631,201.1847229
7.462325096,201.1847229
7.482284069,201.2209778
7.727751732,201.0561829
7.753135681,200.6837463
7.76649189,201.0449677
7.85305357,201.6549683
7.823938847,201.5817108
7.836512089,200.6897278
7.832788944,200.8695068
7.878200054,201.0492859
7.886532307,200.7892151
7.927280903,200.7892151
7.881054401,200.7730408
7.97009182,200.6831512
7.966930389,200.5932465
7.977828503,200.5033569
7.855464458,200.4134674
7.851008415,200.2849274
7.849726677,200.7892151
7.847041607,200.7892151
7.703382969,200.1959381
7.696638584,199.8716125
7.720519066,199.9850006
7.707644939,199.9174347
7.719687462,200.4916229
7.711440086,200.303299
7.715158463,200.0527954
7.697256565,200.1469727
7.7209692,200.2411346
7.701132774,200.3616791
7.703695774,200.0113678
7.704336643,200.1156311
7.716361046,200.2354889
7.71202755,200.6573639
7.711838245,199.9831085
7.708350182,199.6026459
7.704947472,200.2585602
7.711569786,200.5288239
7.796527386,200.1563873
7.809022903,199.6742249
7.834093571,199.8625793
7.945646763,200.82547
7.97399807,200.6606598
7.98492384,200.112442
7.995116711,200.2589264
8.065401077,200.4741211
8.081240654,200.4081879
8.188299179,200.3422852
8.228448868,200.2763519
8.25377655,200.6507721
8.260560989,201.0397034
8.347197533,200.7298889
8.341959953,200.6105042
8.351481438,200.7569885
8.336131096,201.1293488
8.455275536,201.3923798
8.46303463,200.9711609
8.468459129,201.1029968
8.494094849,201.2348328
8.503769875,201.4335785
8.517649651,201.3511658
8.531540871,201.2687836
8.483077049,201.1863556
8.492538452,200.921051
8.502090454,200.921051
8.474043846,200.921051
8.484877586,200.921051
8.495956421,200.921051
8.482893944,200.8577728
8.453627586,200.9456635
8.454854012,201.0335541
8.454367638,201.51651
8.437543869,201.406662
8.436384201,200.7232971
8.414459229,201.1451721
8.420704842,201.4000702
8.40989399,201.7120667
8.408078194,201.7120667
8.393834114,201.2016754
8.366893768,201.2958527
8.34779644,201.3900299
8.362171173,201.4841919
8.353458405,201.5783539
8.36432457,201.6263885
8.405377388,201.5165405
8.386974335,201.2016754
8.421728134,201.2958527
8.518211365,201.3900299
8.492520332,201.7219543
8.512955666,201.7769165
8.506241798,201.8318634
8.509652138,201.8867798
8.506340981,201.9417114
8.51535511,202.0878296
8.556279182,201.9779663
8.605707169,201.5185089
8.616291046,201.608429
8.617242813,201.6983185
8.645833015,201.7881927
8.664480209,201.9666443
8.667196274,201.9159393
8.743652344,201.8652496
8.764565468,201.4291534
8.781060219,201.3784485
8.763054848,201.3277283
8.755288124,201.9910583
8.75672245,202.0174408
8.754906654,202.0437927
8.757036209,202.0701599
8.754070282,202.0965271
8.756134033,201.8908997
8.753960609,202.0144958
8.751449585,202.138092
8.767174721,202.3581085
8.764910698,202.1559448
8.767663002,201.8571167
8.754631996,202.0285187
8.771233559,202.3495178
8.755150795,202.2921906
8.760850906,202.2348785
8.753808022,202.177536
8.747384071,202.120224
8.756408691,202.1171112
8.758104324,202.1698303
8.748352051,202.22258
8.740439415,202.2753143
8.71694088,202.3280487
8.618405342,202.0153198
8.624279976,202.0834351
8.618350983,202.1932983
8.60806942,202.0021362
8.613934517,201.975769
8.612934113,201.8043823
8.615680695,202.0944366
8.478658676,202.2465515
8.469237328,202.6085968
8.468971252,202.4196167
8.452986717,201.8834839
8.431409836,201.785202
8.423571587,201.7252655
8.446125031,201.868988
8.402089119,201.934906
8.40598774,202.3614197
8.378902435,202.3064728
8.382482529,202.2515411
8.373649597,202.1965942
8.360973358,202.1416626
8.36423111,202.3185577
8.364894867,202.3981934
8.331171989,202.4256744
8.348910332,202.4531403
8.323886871,202.4806061
8.308389664,202.6217804
8.291268349,202.0548706
8.300857544,202.5666504
8.286553383,202.3868561
8.283493996,202.1207886
8.279442787,202.1075897
8.283616066,202.1075897
8.352954865,202.1076202
8.343806267,202.1076202
8.350826263,202.107605
8.384915352,202.1998901
8.403851509,202.2940674
8.403668404,202.6085968
8.419445992,202.6091309
8.411725044,202.5827637
8.425396919,202.5563965
8.417187691,202.530014
8.4341259,202.5036621
8.452528954,202.3713074
8.455336571,202.3713074
8.476668358,202.3713074
8.453108788,202.3712921
8.458022118,202.3712921
8.470259666,202.5866394
8.458724022,202.9262238
8.481833458,202.7464447
8.461913109,202.4635925
8.474702835,201.8161011
8.454964638,201.7428589
8.468962669,202.3211823
8.462813377,202.1893616
8.460165977,202.0575104
8.455016136,201.7205658
8.429792404,201.7676544
8.318156242,201.8147583
8.314134598,202.207077
8.306718826,202.027298
8.160728455,201.8475342
8.112307549,201.6818542
8.096590996,201.6430664
8.092061996,201.6042938
8.111933708,201.1451569
8.092330933,200.9254608
8.09540081,200.7859192
8.086619377,200.9507141
8.101358414,201.4582825
8.082575798,201.5132446
8.085739136,201.568161
8.088465691,200.9483643
8.088961601,200.9954376
8.087252617,201.0425415
8.086221695,201.4034271
8.105563164,201.3258667
8.092715263,201.2483215
8.085299492,200.8287659
8.095174789,200.9184113
8.089579582,201.0502472
8.076777458,201.5736542
8.083834648,202.2328491
8.089594841,201.3627167
8.083096504,200.9595947
8.092425346,201.0610046
8.079234123,201.1624146
8.074807167,201.4088593
8.089254379,201.580246
8.084445,201.0660706
8.116031647,201.139328
8.09165287,201.2125702
8.098379135,201.2858276
8.088564873,201.7437439
8.091939926,201.1960297
8.078304291,201.2588043
8.092074394,201.3216095
8.087637901,201.3843689
8.073793411,201.4471588
8.085915565,201.5978241
8.033571243,201.4513397
7.95143795,201.0378418
7.953856468,201.2374573
7.941702366,201.1847229
7.937595844,201.1847229
7.942564487,200.7074585
7.938589573,200.8393097
7.948477268,201.5077515
7.938803196,201.837326
7.945017815,201.3429413
7.939054966,200.7741394
7.79171133,200.631012
7.651234627,201.6593475
7.630213261,202.4196472
7.63985157,201.3561249
7.245246887,200.8626709
7.187926292,201.8043823
7.169011593,201.7219696
7.143177986,200.6771545
7.058488846,200.5189514
7.051301479,201.5406952
7.045117855,201.0792542
6.99911499,200.5613098
6.974974632,200.6554871
6.977446556,201.7780151
6.989068031,201.19133
7.061083317,200.8309631
7.071223736,201.2770233
7.062669754,201.3883514
7.113871098,201.8043823
7.139569283,201.6593628
7.13313961,201.166275
7.140171528,200.7463531
7.242609978,201.2440643
7.245414734,201.7846069
7.258720875,200.9342194
7.278344631,200.6863861
7.366900921,201.9494019
7.355525017,201.0726776
7.361430645,200.6573792
7.354685783,200.7628479
7.358269215,201.5538788
7.353755474,201.0100403
