Time,10f010.pv,10T0003.PV,10P020.PV,10T0015.PV,10T0009.PV,10T0010.PV,10T013.PV,10A100C3.PV
Time,DeC2FeedFlow.m,DeC2FeedTemp.m,DeC2ProdPress.m,DeC2ProdTemp.m,DeC2OvhdTemp.m,DeC2RefTemp.m,DeC2Tr39Temp.m,% C3 IN C2 COMP
MM/dd/yy H:mm:ss,None,None,None,None,None,None,None,None
08/02/97 12:50:00,8.275898933,201.1568909,378.4959717,40.75527191,45.53092575,43.16794586,72.91629028,1.054507971
08/02/97 12:55:00,8.267350197,201.0836487,378.7562561,41.36174011,45.48021317,42.68013382,72.64626312,1.069455862
08/02/97 13:00:00,8.243148804,201.0104065,379.0165405,40.77175522,44.92142105,42.68013763,70.90365601,1.074251533
08/02/97 13:05:00,8.242054939,200.9371643,379.276825,40.60695648,44.92142105,42.68013763,70.39749908,1.076021671
08/02/97 13:10:00,8.258285522,200.7338409,379.1893616,40.44215393,44.92142105,42.205513,71.28775787,1.042512298
08/02/97 13:15:00,8.216734886,201.1513214,379.0947571,40.67616653,44.92141724,42.54038239,71.06497192,1.004058957
08/02/97 13:20:00,8.215638161,201.0634308,379.0001526,40.67562103,45.39604187,42.74491119,70.79714203,0.968702197
08/02/97 13:25:00,8.209860802,200.9755402,378.9055786,40.64815521,45.35649109,42.65892792,69.86206055,0.923123896
08/02/97 13:30:00,8.23962307,200.6404266,378.8110046,40.62068939,44.7895813,42.57294464,68.96298218,0.915555298
08/02/97 13:35:00,8.324411392,200.5462494,378.7441101,40.59322357,44.7895813,42.48696136,69.58799744,0.915555298
08/02/97 13:40:00,8.3104105,201.1583557,378.6777954,40.33338928,44.78958511,42.29779816,70.39613342,0.915555298
08/02/97 13:45:00,8.305368423,201.098587,378.6114807,40.81617355,44.78958511,42.28461456,70.92260742,0.805688679
08/02/97 13:50:00,8.422140121,201.0106964,378.545166,40.78478241,44.78958511,42.75264359,71.02869415,0.82064271
08/02/97 13:55:00,8.427862167,200.9228058,378.4763489,40.75339127,44.80747223,42.62740326,71.13478088,0.820947886
08/02/97 14:00:00,8.411712646,201.154129,378.4035645,40.72200012,44.85455704,42.43787766,71.24086761,0.820947886
08/02/97 14:05:00,8.450399399,201.1014099,378.330719,40.48500443,44.90164185,42.49555969,71.56957245,0.832850099
08/02/97 14:10:00,8.512320518,201.0486603,378.2579041,40.68144989,45.34198761,42.80670166,72.31549835,0.847270072
08/02/97 14:15:00,8.534104347,200.9959412,378.1850891,40.55751801,45.40790939,42.27802277,72.71318054,0.851466417
08/02/97 14:20:00,8.526181221,200.9432068,378.2210083,40.89276505,45.47383118,42.60102844,73.05106354,0.874660492
08/02/97 14:25:00,8.596038818,201.0726776,378.2591553,40.79482651,45.53975296,42.54829407,73.77799225,0.910733342
08/02/97 14:30:00,8.63299942,201.4663086,378.2973022,41.08047867,45.85748672,42.95699692,74.26786041,0.927762687
08/02/97 14:35:00,8.633173943,201.5133972,378.3354492,41.22696686,45.96295547,42.69520187,75.31235504,0.985747933
08/02/97 14:40:00,8.679700851,201.5604706,378.3514709,41.01401138,46.06842422,43.09938431,75.72944641,0.985747874
08/02/97 14:45:00,8.728164673,201.4582825,378.3514709,41.09641266,46.16259384,43.68212128,76.04977417,0.985747874
08/02/97 14:50:00,8.720974922,201.5132446,378.3514709,42.11322403,46.47712708,43.51951599,76.21108246,1.138340354
08/02/97 14:55:00,8.727941513,201.568161,378.3514404,41.58586884,46.62095261,43.10202408,76.37239075,1.138340354
08/02/97 15:00:00,8.746819496,201.6230927,378.3434753,41.53516006,46.74080658,43.29099274,77.67021179,1.220740438
08/02/97 15:05:00,8.738534927,201.678009,378.3035278,42.08685684,47.08547211,43.61894226,78.37153625,1.225501299
08/02/97 15:10:00,8.725424767,201.6856995,378.2635498,42.0533905,47.17964554,43.6464119,77.99210358,1.311807632
08/02/97 15:15:00,8.744035721,201.5392151,378.2235718,41.95197678,47.27381516,43.67387772,77.91719818,1.373333097
08/02/97 15:20:00,8.733038902,201.1523743,378.1836243,41.52324295,47.37364197,43.70134735,77.5151825,1.402325511
08/02/97 15:25:00,8.727658272,200.97258,378.2599182,41.90228271,47.49097824,43.72881317,77.03323364,1.434369922
08/02/97 15:30:00,8.744774818,200.7928009,378.3362122,41.99869156,47.55689621,43.58983231,77.54113007,1.434370041
08/02/97 15:35:00,8.722501755,200.8630524,378.4125061,41.87508774,47.62281799,43.33933258,78.2232132,1.489303231
08/02/97 15:40:00,8.728178978,201.7120972,378.4888,41.75149155,47.68873596,43.88793564,79.29959106,1.490676641
08/02/97 15:45:00,8.720519066,201.7120972,378.4764099,41.62788773,47.74806213,43.92456055,79.08195496,1.502548337
08/02/97 15:50:00,8.718027115,200.9790649,378.4418945,42.13582611,47.45823669,43.96118164,77.60719299,1.535081148
08/02/97 15:55:00,8.683720589,200.8485413,378.4074097,42.04165268,47.51317215,43.99780273,77.3184433,1.535081148
08/02/97 16:00:00,8.660984993,200.8155823,378.3728638,41.60827637,47.56810379,43.79857635,77.95343781,1.635792136
08/02/97 16:05:00,8.664235115,201.4331207,378.3225098,41.80604172,47.62304306,43.90844727,78.80336761,1.541184783
08/02/97 16:10:00,8.61191082,201.4067535,378.2462158,42.0100441,47.6779747,44.01831055,78.10189819,1.541184783
08/02/97 16:15:00,8.523530006,201.3804016,378.1699524,41.98138428,47.39435959,44.12817383,77.28598785,1.547288418
08/02/97 16:20:00,8.508247375,201.3540192,378.0936584,41.95272446,47.04404068,43.6531105,76.43653107,1.613940954
08/02/97 16:25:00,8.51421833,201.327652,378.059082,41.92406464,46.85287094,43.89305878,76.06250763,1.581850648
08/02/97 16:30:00,8.440778732,201.366684,378.2147217,41.89540482,46.48225021,43.60301208,75.35083771,1.562547684
08/02/97 16:35:00,8.396161079,201.7846069,378.3703308,41.83636475,46.44563293,43.60301208,75.20796204,1.562547684
08/02/97 16:40:00,8.407580376,201.3331909,378.5259094,41.40422058,46.40901184,43.06576538,74.7996521,1.50848639
08/02/97 16:45:00,8.380939484,201.3618622,378.681488,41.47746277,46.37238693,43.01082993,73.02590942,1.46794045
08/02/97 16:50:00,8.359851837,201.3905182,378.8028564,41.25956345,45.77046585,42.95589828,72.68704224,1.430944443
08/02/97 16:55:00,8.373070717,201.4191742,378.7680359,41.63860321,45.39340591,42.90096664,72.492836,1.330835938
08/02/97 17:00:00,8.367923737,201.4478455,378.7332153,41.05335236,45.3433075,42.84603119,71.84744263,1.205481172
08/02/97 17:05:00,8.425435066,201.7153931,378.6983643,40.9960289,45.31694031,43.07565689,71.43346405,1.116977453
08/02/97 17:10:00,8.439387321,201.3429413,378.6635437,40.93870926,45.31694031,43.07565689,70.94210815,1.100497484
08/02/97 17:15:00,8.43414402,201.5890198,378.6566162,40.8813858,45.13895798,42.71529007,70.49447632,1.043733001
08/02/97 17:20:00,8.449255943,201.5703583,378.6565857,40.59706879,44.81067276,42.45205688,71.08036041,0.994903386
08/02/97 17:25:00,8.527932167,201.7796783,378.6565857,41.07169342,45.28178024,42.64981079,71.57519531,0.979495287
08/02/97 17:30:00,8.555052757,201.3561249,378.6565857,40.43885803,44.88516998,42.93062973,71.71157074,0.92471087
08/02/97 17:35:00,8.548265457,201.366272,378.6302185,40.94694901,45.04996872,42.28461456,71.8479538,0.878933132
08/02/97 17:40:00,8.554223061,201.4169922,378.5609131,40.89624405,45.17191315,42.79109955,71.98433685,0.878933072
08/02/97 17:45:00,8.61901474,201.848877,378.4915466,40.84553528,45.27409363,42.73616791,72.78450775,0.866969824
08/02/97 17:50:00,8.652272224,201.8763428,378.4222107,40.50837326,45.21915817,42.68123627,73.31237793,0.866725683
08/02/97 17:55:00,8.644497871,201.9038239,378.3528748,40.62822723,45.16422653,42.82515717,73.69731903,0.895126522
08/02/97 18:00:00,8.683175087,201.9312744,378.3514709,40.98045731,45.10929489,42.54170609,73.87992859,0.903347969
08/02/97 18:05:00,8.757874489,201.9587402,378.3514709,41.05955887,45.05435944,42.82199097,74.05194092,0.942487895
08/02/97 18:10:00,8.740494728,201.8439331,378.3515015,41.13866425,46.29914474,42.84836578,74.64115143,0.992474377
08/02/97 18:15:00,8.744279861,201.8439331,378.3514709,41.21776962,45.76024628,42.87473297,75.12541199,1.004058957
08/02/97 18:20:00,8.748742104,201.8439331,378.371582,41.296875,45.84264755,42.90110016,75.4509201,1.028473735
08/02/97 18:25:00,8.76693058,201.8439331,378.40625,41.24308014,45.92504501,42.92746735,75.90167999,1.040147066
08/02/97 18:30:00,8.735068321,202.30867,378.440918,41.27604294,46.46393967,43.07565308,77.0510025,1.080355287
08/02/97 18:35:00,8.741555214,202.3317413,378.4755859,41.32313156,46.2442131,43.07565308,76.85329437,1.153599739
08/02/97 18:40:00,8.739377022,201.6725464,378.4924622,41.71770477,46.18707657,43.07565308,75.33952332,1.15359962
08/02/97 18:45:00,8.743523598,201.4528046,378.4281311,41.15079498,46.21344757,43.07565308,75.02863312,1.15359962
08/02/97 18:50:00,8.74085331,201.4194183,378.3638,41.09806061,46.29365158,43.07564926,75.61654663,1.269569993
08/02/97 18:55:00,8.736990929,201.551239,378.2994385,41.09806061,46.34859085,43.07564926,75.98529053,1.269569993
08/02/97 19:00:00,8.739537239,201.8439331,378.2351074,41.09806442,46.38484192,43.20485687,76.89871216,1.269569993
08/02/97 19:05:00,8.748868942,201.8439331,378.2203979,41.64598846,46.49690247,43.33669662,77.30879974,1.251258969
08/02/97 19:10:00,8.737662315,201.8439331,378.4041443,41.67235565,46.51338196,43.46853638,76.27796173,1.25125885
08/02/97 19:15:00,8.682027817,201.9856415,378.5878906,41.69872284,46.62142181,43.57664871,76.07987213,1.317056894
08/02/97 19:20:00,8.665133476,201.773056,378.771698,41.72508621,46.58479691,43.57664871,75.89953613,1.35708189
08/02/97 19:25:00,8.660969734,202.0944214,378.9554443,41.75145721,46.54817581,43.60301208,75.61708069,1.358073711
08/02/97 19:30:00,8.537614822,201.8492126,378.957489,41.50236511,46.5115509,43.5634613,75.47212982,1.358073711
08/02/97 19:35:00,8.383190155,201.8887482,378.9141235,41.48698807,46.46394348,43.06563187,75.32715607,1.345683217
08/02/97 19:40:00,8.360021591,202.1438599,378.8707275,41.13761139,46.51338196,43.03926849,74.5182724,1.31786561
08/02/97 19:45:00,8.369005203,201.9790649,378.8273315,41.36832809,46.05524063,43.01290131,72.93527222,1.297036767
08/02/97 19:50:00,8.059602737,201.785553,378.846283,40.93490982,45.38286209,42.98653412,70.84506226,1.294137478
08/02/97 19:55:00,8.05783844,201.8797302,378.9103699,40.85250473,45.10160065,42.96016312,69.34751129,1.244544744
08/02/97 20:00:00,8.043397903,201.973877,378.9744263,41.37492371,44.50480652,42.4757843,67.17551422,1.168858886
08/02/97 20:05:00,8.038050652,201.6763,379.0385132,40.73154449,44.02301788,42.485672,65.05935669,1.016266346
08/02/97 20:10:00,8.120845795,201.5821228,379.1025696,40.59970474,43.74050903,42.32087326,63.34574509,0.979873061
08/02/97 20:15:00,8.107592583,201.3363647,379.0890808,40.28577805,43.60301208,42.15607452,62.14209366,0.825403631
08/02/97 20:20:00,8.110214233,201.6842499,379.0194397,40.24915695,43.12839127,42.02093506,62.02990723,0.692770183
08/02/97 20:25:00,8.165440559,201.6110077,378.9497986,40.21253586,43.01412964,41.55620193,62.19165421,0.692770183
08/02/97 20:30:00,8.196188927,201.8043823,378.8801575,40.17591095,42.95134735,41.72100067,62.35340118,0.564592421
08/02/97 20:35:00,8.191497803,201.6948547,378.8105164,39.77966309,42.88856888,42.03807831,62.32571793,0.450941533
08/02/97 20:40:00,8.224669456,201.5427246,378.8391418,39.77966309,42.82578278,41.84031677,62.13242722,0.448622108
08/02/97 20:45:00,8.258148193,201.6593475,378.8697815,40.25955963,42.59327698,41.49357605,62.07546234,0.415051728
08/02/97 20:50:00,8.254173279,201.6862488,378.9003906,39.80603027,42.67082977,41.49357605,62.33995056,0.401776195
08/02/97 20:55:00,8.264367104,201.6598816,378.9310303,39.82273102,42.74837875,41.49357605,62.82779312,0.381045401
08/02/97 21:00:00,8.282790184,201.6334991,378.9616699,39.86667633,43.28659821,41.49357605,63.17423248,0.36927399
08/02/97 21:05:00,8.323069572,201.6071472,379.0031128,39.91062164,43.17782974,41.49357605,62.89071655,0.356227309
08/02/97 21:10:00,8.343493462,201.5807648,379.0445251,40.16011429,42.82516098,41.86273193,62.83199692,0.348533839
08/02/97 21:15:00,8.357995987,201.5419006,379.0859375,39.65629578,42.89840317,41.35844421,63.32011032,0.362315744
08/02/97 21:20:00,8.38816452,201.6617432,379.1273499,39.70338058,43.34428024,40.7816391,63.99609375,0.372325808
08/02/97 21:25:00,8.400067329,201.6264038,379.0773315,39.75046921,43.37174606,41.80999756,65.21576691,0.372325808
08/02/97 21:30:00,8.39362812,201.9230347,378.9611206,39.9510498,43.39921188,41.34086609,65.72802734,0.350962847
08/02/97 21:35:00,8.38542366,201.8321991,378.8448792,39.64781952,43.42668152,41.28593063,65.86535645,0.386852622
08/02/97 21:40:00,8.475317955,201.4747772,378.7286682,39.64782333,43.45414734,41.23099518,66.00268555,0.435193926
08/02/97 21:45:00,8.481355667,201.5974884,378.6578674,39.64781952,43.37888718,41.72297668,66.17572784,0.448622078
08/02/97 21:50:00,8.478079796,201.7496185,378.6611328,39.64782333,43.56346512,41.58256912,66.88986206,0.448622078
08/02/97 21:55:00,8.514792442,201.9757538,378.6644592,39.64781952,43.76451874,41.54631424,68.27388,0.481810957
08/02/97 22:00:00,8.535904884,201.9757843,378.6677856,40.13682938,44.13037491,42.03412247,68.81984711,0.494399875
08/02/97 22:05:00,8.54633522,201.9757843,378.6710815,40.25668335,44.13037109,42.06881332,68.94924927,0.513582945
08/02/97 22:10:00,8.550695419,201.9757843,378.6150208,40.47676468,44.22266769,42.10351181,69.07568359,0.551164329
08/02/97 22:15:00,8.555370331,201.9757538,378.5422058,40.22956085,43.88976669,42.13820648,69.33042145,0.57679981
08/02/97 22:20:00,8.542679787,201.7565765,378.4694214,40.170784,44.26222229,42.23187637,70.05402374,0.610370278
08/02/97 22:25:00,8.541337013,202.0037994,378.3966064,40.54927444,44.26222229,42.19233322,71.10568237,0.610370278
08/02/97 22:30:00,8.560661316,202.1768188,378.3528442,40.52180862,44.92142105,42.00775528,71.33161163,0.610370278
08/02/97 22:35:00,8.536624908,202.2097778,378.3565063,40.4943428,44.92142105,42.31520081,71.11340332,0.714133143
08/02/97 22:40:00,8.553255081,201.5950775,378.3601074,40.46687698,44.92141724,42.367939,71.00032043,0.727087915
08/02/97 22:45:00,8.547502518,201.677475,378.3637695,40.43941116,44.92141724,42.42067337,71.09333801,0.793481231
08/02/97 22:50:00,8.555761337,201.759903,378.3729553,40.07803345,44.92141724,42.47340775,71.18634033,0.796533108
08/02/97 22:55:00,8.547472,201.8423004,378.4076538,40.39638138,45.019104,42.52614594,71.27935028,0.796533108
08/02/97 23:00:00,8.556261063,201.9246674,378.4422913,40.32313919,44.92921066,42.19452667,71.87566376,0.814844191
08/02/97 23:05:00,8.555635452,202.0285187,378.4769897,40.10266495,44.83932114,42.64058685,72.73242188,0.831411421
08/02/97 23:10:00,8.548341751,201.5444641,378.5116577,40.5707016,44.7494278,42.68014145,72.06427765,0.836207151
08/02/97 23:15:00,8.550969124,201.4503021,378.5447998,40.5707016,44.65953445,42.205513,71.18704987,0.836207151
08/02/97 23:20:00,8.558244705,201.0496063,378.5774841,40.5707016,44.68015289,42.15277863,71.33729553,0.846354544
08/02/97 23:25:00,8.456557274,201.214386,378.6101685,40.5707016,44.87791061,42.15277863,71.4875412,0.889461935
08/02/97 23:30:00,8.364665985,201.9249268,378.6428528,40.5707016,44.98953629,42.15277863,73.02102661,0.92471081
08/02/97 23:35:00,8.362560272,201.642395,378.6921082,40.46752167,44.87966919,42.15277863,73.44036102,0.878933072
08/02/97 23:40:00,8.344492912,201.2845612,378.7533875,40.93985367,44.76980209,42.67354584,70.01038361,0.889233053
08/02/97 23:45:00,8.337601662,200.5782776,378.8146667,40.97940445,44.659935,42.63692093,68.4992218,0.92471087
08/02/97 23:50:00,8.339747429,201.0779419,378.8759155,40.72396088,44.65773773,42.60029984,68.14237976,0.92471087
08/02/97 23:55:00,8.34125042,201.1438599,378.9371643,40.30702209,44.65773773,42.56367874,68.43421173,0.9054842
08/03/97 0:00:00,8.342562675,201.5505829,378.9430237,40.47840881,44.65774155,42.7460556,68.99220276,0.817896068
08/03/97 0:05:00,8.342302322,201.385788,378.9119873,40.11090851,44.65773773,41.89239502,69.09095764,0.743125737
08/03/97 0:10:00,8.346187592,201.0381622,378.8809204,40.02850723,44.14630127,42.03412247,67.9519043,0.741599798
08/03/97 0:15:00,8.336657524,200.9993744,378.849823,39.94610977,44.1737709,42.22199249,67.30371094,0.741599798
08/03/97 0:20:00,8.340764046,200.9606018,378.8354187,39.8637085,44.20124054,42.05719376,67.45957184,0.726731777
08/03/97 0:25:00,8.335772514,200.9218292,378.8966675,39.78131104,44.22870636,41.88031006,67.61544037,0.676638961
08/03/97 0:30:00,8.338787079,201.1293488,378.9579468,39.98161316,44.25617981,42.27143478,68.04849243,0.662251651
08/03/97 0:35:00,8.325937271,201.1739349,379.0191956,40.0715065,44.2462883,42.42355728,68.63231659,0.646763563
08/03/97 0:40:00,8.335520744,201.1140137,379.0804749,40.16139603,44.21882248,42.66695404,68.59095764,0.646198928
08/03/97 0:45:00,8.318173409,201.0540924,379.1155701,40.25128937,44.19135284,41.98138809,67.07052612,0.650044322
08/03/97 0:50:00,8.338303566,200.8042755,379.0458984,39.9642334,44.16388321,41.76165009,67.14565277,0.656147957
08/03/97 0:55:00,8.346362114,201.1677856,378.9762573,39.95457077,44.13641357,42.15936661,67.57530975,0.656148016
08/03/97 1:00:00,8.321329117,201.0736084,378.9066467,39.99851608,43.79418182,41.75725555,67.9720459,0.631733119
08/03/97 1:05:00,8.338859558,200.9794464,378.8369446,40.04246521,43.80077362,41.92865372,67.85432434,0.604815841
08/03/97 1:10:00,8.323962212,200.8852692,378.7242126,40.34812164,43.73485565,42.0182991,67.41722107,0.604266405
08/03/97 1:15:00,8.246116638,200.7910919,378.5827026,40.23179245,43.72826385,42.15936661,66.42689514,0.628681302
08/03/97 1:20:00,8.202544212,201.2006531,378.4411621,40.11546707,43.69164276,41.62541962,66.9499054,0.628681302
08/03/97 1:25:00,8.214002609,201.2281189,378.2996521,39.91149902,43.65501785,41.62541962,67.2589035,0.628681302
08/03/97 1:30:00,8.139286041,201.2556,378.2341309,40.38611984,43.61839676,42.15277863,66.91671753,0.592059076
08/03/97 1:35:00,8.059488297,201.2830658,378.5148621,40.19660568,44.01171875,42.15277863,63.81206131,0.592059076
08/03/97 1:40:00,8.069045067,201.3105316,378.7955933,39.89666748,43.54839706,42.15277863,63.50313568,0.592059076
08/03/97 1:45:00,8.061243057,201.1571808,379.0762939,39.81427002,43.11520767,42.09711456,63.31170654,0.601214647
08/03/97 1:50:00,7.86388731,201.3369598,379.3569641,39.73186874,43.02182007,41.95062637,61.83599472,0.601214647
08/03/97 1:55:00,7.880813122,201.5341034,379.5752563,39.64947128,42.96688843,41.48313904,59.81573486,0.523773909
08/03/97 2:00:00,7.851130486,201.5090637,379.5090942,39.56707001,42.60102844,41.45567322,59.31852722,0.494399875
08/03/97 2:05:00,7.847376823,201.0660706,379.4429016,39.8960228,42.52020645,41.4282074,57.65556717,0.450910985
08/03/97 2:10:00,7.81145668,201.052887,379.3766785,39.81004333,42.49155045,41.40074158,56.26605988,0.373851776
08/03/97 2:15:00,7.806409359,201.052887,379.3105164,39.72406006,42.46288681,41.37327576,56.33961105,0.341807336
08/03/97 2:20:00,7.809129715,201.5275116,379.3233032,39.6380806,42.43422699,41.22989655,56.85484314,0.309915483
08/03/97 2:25:00,7.677602768,201.580246,379.355835,39.55209351,42.13959503,41.22990036,57.38448334,0.254486978
08/03/97 2:30:00,7.669393063,202.0548706,379.3883972,39.41050339,41.98907471,41.22989655,57.16704178,0.219733268
08/03/97 2:35:00,7.67854166,202.107605,379.420929,39.47989273,41.93414307,41.75725555,56.13635254,0.219733268
08/03/97 2:40:00,7.678274155,201.6016693,379.4547119,39.54928207,41.87920761,41.16397858,56.20013809,0.216986611
08/03/97 2:45:00,7.669324875,201.6291504,379.4893799,39.61867905,41.82427597,41.09806061,57.08060074,0.203539759
08/03/97 2:50:00,7.680648804,201.656601,379.5240784,39.88513184,41.76934052,41.09806061,57.16836548,0.183111042
08/03/97 2:55:00,7.6735816,201.6840668,379.5587158,39.81574249,42.13563919,41.09806061,56.37501144,0.183111042
08/03/97 3:00:00,7.668225765,201.7115173,379.5706787,39.74635315,42.33339691,41.09806061,56.29602814,0.201055944
08/03/97 3:05:00,7.659200191,201.8850555,379.4791565,39.67696381,42.78414154,41.59482956,57.81731796,0.201422185
08/03/97 3:10:00,7.672053814,201.9377899,379.3876343,39.55113602,42.71089935,41.54209518,58.28620529,0.168233305
08/03/97 3:15:00,7.667562008,201.9905396,379.2960815,39.96687317,42.89107895,41.48936081,55.79332352,0.155644402
08/03/97 3:20:00,7.850916862,202.0432739,379.2045288,39.58755493,41.79681015,41.43662643,57.13462067,0.17246072
08/03/97 3:25:00,7.869419575,202.095993,379.1294861,39.77589798,42.11487198,41.38389206,57.07571793,0.197302163
08/03/97 3:30:00,7.867114544,201.9757843,379.1294861,39.6434288,42.36207581,41.38019562,56.77297211,0.183111042
08/03/97 3:35:00,7.943102837,202.4503937,379.1294861,40.03147888,42.21869659,41.72489166,58.36390686,0.183111042
08/03/97 3:40:00,8.013543129,202.2737274,379.1294861,39.9655571,42.23891449,41.54511261,58.57219696,0.182424381
08/03/97 3:45:00,8.01834774,201.8087616,379.1294861,39.43687057,42.32680893,41.36533356,56.82394028,0.180059209
08/03/97 3:50:00,8.015526772,201.6013336,379.1874695,39.4861412,42.41469955,41.54192352,56.55293655,0.207525864
08/03/97 3:55:00,8.052864075,202.0498047,379.2599792,39.59022522,42.58940506,41.32218552,59.60814285,0.207525879
08/03/97 4:00:00,8.074495316,201.8976746,379.332428,39.69431305,42.47306824,41.09806061,60.33486176,0.207525879
08/03/97 4:05:00,8.082095146,201.7455597,379.4049377,40.13562775,42.35673523,41.09806061,58.5689888,0.204474032
08/03/97 4:10:00,8.081332207,201.6122742,379.4221802,39.60533905,42.62740326,41.09806061,58.69380951,0.204474017
08/03/97 4:15:00,8.078860283,202.4372101,379.3493958,39.53209686,42.62140656,41.09806061,60.40009689,0.256355494
08/03/97 4:20:00,8.061769485,201.661972,379.2765503,39.31162262,42.56148148,41.57268524,60.811409,0.217673272
08/03/97 4:25:00,8.075839043,201.5301361,379.2037659,39.7840538,42.50155258,41.38316345,59.19669342,0.216681421
08/03/97 4:30:00,8.067140579,201.1685333,379.1309509,39.14022827,42.4416275,41.01236343,58.85067368,0.244148076
08/03/97 4:35:00,8.073854446,201.0786438,379.1294861,39.25009918,41.66497421,41.1112442,59.01343918,0.253074735
08/03/97 4:40:00,8.071009636,200.9887848,379.1294861,38.99301147,42.22990417,40.86294556,60.80018997,0.248542741
08/03/97 4:45:00,8.081400871,200.89888,379.1294861,39.29184723,42.32878113,40.89956665,61.14810562,0.247199938
08/03/97 4:50:00,7.950127125,200.8089905,379.1294861,39.51158524,42.4276619,40.93618774,59.44975281,0.242774755
08/03/97 4:55:00,7.935545444,200.7666168,379.1315308,40.05652618,42.52653885,41.32218933,58.33704758,0.241096228
08/03/97 5:00:00,7.945860386,201.1583557,379.1350098,39.7469902,42.7163887,41.27747726,58.27208328,0.241096228
08/03/97 5:05:00,7.942846775,201.1847229,379.1384888,39.66100693,42.55158615,41.19149399,58.21918869,0.258535385
08/03/97 5:10:00,7.750526428,201.1847229,379.1419678,39.57501984,42.22291565,41.10551071,58.16629028,0.2498703
08/03/97 5:15:00,7.752693176,201.1847229,379.1585388,39.48903275,42.14381409,41.01952744,56.65471649,0.225836977
08/03/97 5:20:00,7.732724667,200.6573639,379.2275696,39.40304947,42.06470871,40.70253754,57.3371048,0.225836977
08/03/97 5:25:00,7.60460186,200.6573639,379.2965698,39.31162262,41.98560333,41.22989655,58.30637741,0.213080242
08/03/97 5:30:00,7.591357231,200.6573792,379.3656006,39.22263336,41.90650177,41.22989655,56.82912827,0.192266613
08/03/97 5:35:00,7.59566021,200.6573639,379.4346008,39.67712021,41.88250732,40.75527191,56.59260559,0.216681421
08/03/97 5:40:00,7.599261284,200.6573639,379.5039368,39.60449982,42.13017654,40.95303726,56.85613632,0.216681436
08/03/97 5:45:00,7.494529724,200.9115601,379.5732727,40.030159,42.64058685,41.10135651,56.77221298,0.20142217
08/03/97 5:50:00,7.485870361,200.8588409,379.6426392,39.95691681,42.61213303,41.27999496,56.68828583,0.192266613
08/03/97 5:55:00,7.493782043,200.806076,379.7119751,39.88367462,42.54275131,41.41183472,56.60435486,0.192266613
08/03/97 6:00:00,7.495590687,200.7533569,379.7562866,39.8104248,42.47335434,41.28263092,56.52043152,0.207525879
08/03/97 6:05:00,7.507688046,200.7006073,379.7597656,39.54545593,42.06048965,41.22989655,56.91770935,0.20154424
08/03/97 6:10:00,7.487258434,201.1319885,379.7632446,39.62300873,42.02093887,41.70452118,57.29766846,0.201422185
08/03/97 6:15:00,7.494216919,200.9694061,379.7667236,39.70055771,42.02093887,40.84756851,57.45406723,0.177007377
08/03/97 6:20:00,7.493204117,201.0690613,379.7701721,39.77811432,42.02093506,41.51593018,58.0629921,0.177007377
08/03/97 6:25:00,7.496658325,201.1589661,379.7294617,39.56608582,42.68013763,41.54459763,57.19535065,0.177007377
08/03/97 6:30:00,7.49051857,201.2488708,379.6878662,39.69792175,42.61948395,41.57325745,55.8455162,0.183111057
08/03/97 6:35:00,7.48034668,201.3387604,379.6462402,39.99884796,43.18112946,41.60191727,58.18872452,0.183111057
08/03/97 6:40:00,7.695082664,201.4286499,379.6046448,39.75164413,42.52984238,41.98138428,58.2244339,0.191961437
08/03/97 6:45:00,7.704123497,200.8419495,379.5079651,39.59948349,42.06048584,41.69944763,55.81377029,0.19531846
08/03/97 6:50:00,7.708968639,200.4530182,379.3713989,40.0169754,42.28022385,41.54732895,56.22760773,0.204168826
08/03/97 6:55:00,7.778087616,201.1122131,379.2348328,39.5737915,42.21869659,41.39520645,59.86358643,0.19513534
08/03/97 7:00:00,7.812257767,201.4615936,379.0982666,39.72591019,42.19584656,41.26314163,59.25992584,0.186162904
08/03/97 7:05:00,7.820026875,201.0660858,378.9616699,39.87803268,42.23979187,41.32046509,56.7387886,0.196310312
08/03/97 7:10:00,7.817804337,200.3871155,379.0014343,39.91589737,42.28373718,41.37778473,56.67363358,0.207525879
08/03/97 7:15:00,7.822840214,201.0133362,379.0411987,39.52916718,42.7592392,41.43510818,59.16806412,0.207525879
08/03/97 7:20:00,7.825599194,201.6285858,379.0809631,39.60240936,42.73122406,41.49242783,59.47677994,0.183111042
08/03/97 7:25:00,7.807825089,201.2110901,379.1207275,40.01367569,42.7592392,41.76055908,58.40693283,0.186100632
08/03/97 7:30:00,7.81511879,201.0555267,379.1294861,39.58717346,42.05653,41.26944733,56.55354309,0.20142217
08/03/97 7:35:00,7.81411171,200.7308197,379.1294861,40.030159,42.25429535,41.77044678,56.7101059,0.240286559
08/03/97 7:40:00,7.806024551,201.1583405,379.1294861,39.85876465,42.77242279,41.59905243,59.83062744,0.241096243
08/03/97 7:45:00,7.831110477,201.0118713,379.1294861,39.52737045,42.26640701,41.07049179,60.27848434,0.241096228
08/03/97 7:50:00,7.82805872,200.6474609,379.1153259,39.5573349,42.23501968,41.25027466,57.17001724,0.231574446
08/03/97 7:55:00,7.835291386,200.5925293,379.0909119,39.58729553,42.20362854,41.13761139,56.66786575,0.246589556
